graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
205,2313.3849658022764,0.9747157956804209,1,1,147,429,147,429,147,429,147,429,147,429,147,429,-761,-246,15,909,15,909,0,-1351
206,2658.8941310251525,0.9726911637227645,1,1,148,479,148,479,148,479,148,479,148,479,148,479,-914,-277,19,1104,19,1104,0,-1487
207,2634.4454824497698,0.9722318880380839,1,0,142,440,142,440,142,440,142,440,142,440,142,440,-980,-353,23,1124,23,1124,0,-1430
208,2756.602800549981,0.9722071717975471,1,1,134,457,134,457,134,457,134,457,134,457,134,457,-1051,-363,22,1181,22,1181,0,-1487
209,2939.0289212595376,0.9708995051940823,1,1,168,469,168,469,168,469,168,469,168,469,168,469,-1086,-382,17,1251,17,1251,0,-1641
210,2921.981348331984,0.9713365710688551,0,0,178,511,178,511,178,511,178,511,178,511,178,511,-980,-262,19,1215,19,1215,0,-1673
211,2997.6677601095157,0.9717174240092515,1,1,208,521,208,521,208,521,208,521,208,521,208,521,-940,-203,25,1207,25,1207,0,-1805
212,2862.991966457468,0.9724673995864586,1,0,159,464,159,464,159,464,159,464,159,464,159,464,-992,-237,16,1220,16,1220,0,-1654
213,2972.563540111464,0.9719107007096115,0,1,168,524,168,524,168,524,168,524,168,524,168,524,-964,-184,20,1243,20,1243,0,-1722
214,3037.3862118604543,0.9711445613409952,1,1,140,493,140,493,140,493,140,493,140,493,140,493,-1041,-250,22,1344,22,1344,0,-1700
215,3016.2796621003167,0.9713015620138741,1,0,144,521,144,521,144,521,144,521,144,521,144,521,-1016,-204,18,1320,18,1320,0,-1669
216,2958.2193968669735,0.9703022870591221,0,0,130,516,130,516,130,516,130,516,130,516,130,516,-994,-183,18,1308,18,1308,0,-1615
217,2903.382682320744,0.9720087406265692,0,0,163,516,163,516,163,516,163,516,163,516,163,516,-954,-197,20,1246,20,1246,0,-1618
218,2526.125491736307,0.9742737324337558,0,0,120,413,120,413,120,413,120,413,120,413,120,413,-899,-253,19,1108,19,1108,0,-1394
219,2405.5469232588252,0.975068929164795,0,0,115,413,115,413,115,413,115,413,115,413,115,413,-832,-218,22,1054,22,1054,0,-1312
220,2282.037028621578,0.9748138135291221,0,0,117,394,117,394,117,394,117,394,117,394,117,394,-821,-254,25,984,25,984,0,-1232
221,2336.8979438563424,0.9748370010934186,1,1,134,412,134,412,134,412,134,412,134,412,134,412,-825,-265,25,986,25,986,0,-1280
222,2314.4398890444313,0.9751377556082361,1,1,145,434,145,434,145,434,145,434,145,434,145,434,-829,-265,18,942,18,942,0,-1252
223,2330.224881851535,0.9759188469627799,1,1,127,402,127,402,127,402,127,402,127,402,127,402,-866,-322,24,989,24,989,0,-1246
224,2157.1400047284833,0.977966231565558,0,0,138,419,138,419,138,419,138,419,138,419,138,419,-745,-249,23,873,23,873,0,-1159
225,2086.8833220858323,0.9768086011490793,0,0,103,395,103,395,103,395,103,395,103,395,103,395,-753,-254,26,874,26,874,0,-1093
226,2244.804223089399,0.9787539892225072,1,1,166,422,166,422,166,422,166,422,166,422,166,422,-773,-301,25,861,25,861,0,-1278
227,2259.2673591233065,0.9786002482176914,1,0,127,423,127,423,127,423,127,423,127,423,127,423,-769,-257,29,930,29,930,0,-1243
228,2412.840027850997,0.9783394162409167,1,1,171,435,171,435,171,435,171,435,171,435,171,435,-845,-292,34,950,34,950,0,-1380
229,2572.100114692272,0.976663506052798,1,1,155,459,155,459,155,459,155,459,155,459,155,459,-942,-312,27,1052,27,1052,0,-1417
230,2721.5163052974713,0.9747422317901338,0,1,151,502,151,502,151,502,151,502,151,502,151,502,-936,-269,33,1149,33,1149,0,-1472
231,2888.2044595215207,0.9731510645172714,1,1,137,543,137,543,137,543,137,543,137,543,137,543,-952,-206,37,1253,37,1253,0,-1539
232,2754.0686265959316,0.9722774734377164,0,0,107,504,107,504,107,504,107,504,107,504,107,504,-981,-238,25,1222,25,1222,0,-1409
233,2342.0755752110135,0.9745629054713134,0,0,118,478,118,478,118,478,118,478,118,478,118,478,-741,-142,20,990,20,990,0,-1225
234,2435.609779911388,0.9752682106444328,1,1,123,452,123,452,123,452,123,452,123,452,123,452,-867,-267,25,1018,25,1018,0,-1311
235,2084.101005229833,0.9769404762887092,0,0,102,383,102,383,102,383,102,383,102,383,102,383,-745,-233,27,887,27,887,0,-1103
236,1957.2427033967965,0.9792347613395741,0,0,124,381,124,381,124,381,124,381,124,381,124,381,-656,-184,28,788,28,788,0,-1077
237,2041.1180759573906,0.9770726074413948,1,1,111,395,111,395,111,395,111,395,111,395,111,395,-708,-214,27,862,27,862,0,-1059
238,1977.173234696444,0.9778992809755095,1,0,109,372,109,372,109,372,109,372,109,372,109,372,-770,-303,26,801,26,801,0,-1019
239,2198.8738026544406,0.9759678154204489,1,1,114,368,114,368,114,368,114,368,114,368,114,368,-952,-440,22,905,22,905,0,-1098
240,2331.6384796961984,0.9736674933587,1,1,110,388,110,388,110,388,110,388,110,388,110,388,-1010,-455,23,979,23,979,0,-1147
241,2080.1783577376245,0.9745153181673728,0,0,113,368,113,368,113,368,113,368,113,368,113,368,-897,-402,22,839,22,839,0,-1031
242,2008.407578157382,0.9736201468634087,0,0,101,313,101,313,101,313,101,313,101,313,101,313,-879,-426,25,843,25,843,0,-1004
243,1932.3283882404667,0.9728426323229525,0,0,98,284,98,284,98,284,98,284,98,284,98,284,-854,-426,23,819,23,819,0,-969
244,1777.3651847608583,0.9724660162091444,0,0,92,235,92,235,92,235,92,235,92,235,92,235,-834,-448,10,726,10,726,0,-909
245,1738.0267546847488,0.9712785106719508,0,0,101,242,101,242,101,242,101,242,101,242,101,242,-778,-413,16,721,16,721,0,-890
246,1798.7317754462447,0.9694051870593343,0,1,140,258,140,258,140,258,140,258,140,258,140,258,-744,-371,16,713,16,713,0,-1005
247,1790.5610852467446,0.9680060038225287,1,0,89,244,89,244,89,244,89,244,89,244,89,244,-777,-340,13,780,13,780,0,-930
248,1758.162677342458,0.9688390617318954,0,0,113,223,113,223,113,223,113,223,113,223,113,223,-772,-379,14,741,14,741,0,-937
249,1845.38803507555,0.9674864685033957,1,1,96,209,96,209,96,209,96,209,96,209,96,209,-871,-414,13,780,13,780,0,-970
250,1954.2118615953593,0.9651833006458114,1,1,135,218,135,218,135,218,135,218,135,218,135,218,-895,-425,16,812,16,812,0,-1060
251,1978.492860740215,0.964357908884388,1,1,107,188,107,188,107,188,107,188,107,188,107,188,-964,-473,16,843,16,843,0,-1029
252,2029.8608326680921,0.9630944035398212,1,1,107,200,107,200,107,200,107,200,107,200,107,200,-982,-470,22,878,22,878,0,-1041
253,1811.070125643952,0.9653454195344404,0,0,107,155,107,155,107,155,107,155,107,155,107,155,-924,-481,13,746,13,746,0,-932
254,1798.331726906913,0.9648938487039853,0,0,104,170,104,170,104,170,104,170,104,170,104,170,-901,-469,16,743,16,743,0,-927
255,1741.6842423355617,0.9652007905686882,0,0,106,166,106,166,106,166,106,166,106,166,106,166,-859,-438,17,730,17,730,0,-897
256,1705.9220380779423,0.9676650219587971,0,0,109,198,109,198,109,198,109,198,109,198,109,198,-809,-436,19,684,19,684,0,-907
257,1539.9720776689426,0.9686175803299957,0,0,76,190,76,190,76,190,76,190,76,190,76,190,-725,-388,14,642,14,642,0,-787
258,1427.5069176715047,0.969862462193316,0,0,80,199,80,199,80,199,80,199,80,199,80,199,-647,-328,12,592,12,592,0,-731
259,1395.4776959880082,0.9698682884577954,0,0,86,204,86,204,86,204,86,204,86,204,86,204,-625,-331,8,562,8,562,0,-722
260,1369.3918358161773,0.9681928295512788,0,0,79,191,79,191,79,191,79,191,79,191,79,191,-606,-332,17,568,17,568,0,-704
261,1312.5082856881322,0.9682290917815244,0,0,61,198,61,198,61,198,61,198,61,198,61,198,-578,-285,14,551,14,551,0,-665
262,1247.1198819680487,0.9677386589404106,0,0,74,204,74,204,74,204,74,204,74,204,74,204,-528,-258,16,516,16,516,0,-628
263,1028.0510687704186,0.9702381761165819,0,0,57,155,57,155,57,155,57,155,57,155,57,155,-460,-252,9,415,9,415,0,-523
264,961.3121241303471,0.9714820913134292,0,0,65,121,65,121,65,121,65,121,65,121,65,121,-430,-260,12,388,12,388,0,-507
265,924.6826482637165,0.9696472143972283,0,0,54,134,54,134,54,134,54,134,54,134,54,134,-408,-221,15,381,15,381,0,-473
266,840.2809054119938,0.9699276954764975,0,0,49,129,49,129,49,129,49,129,49,129,49,129,-352,-179,17,352,17,352,0,-433
267,749.1969033571881,0.9735154329036603,0,0,45,111,45,111,45,111,45,111,45,111,45,111,-332,-175,12,301,12,301,0,-391
268,777.5384234878685,0.9757757540610067,1,1,62,91,62,91,62,91,62,91,62,91,62,91,-356,-234,11,303,11,303,0,-408
269,800.8127121868134,0.9757492953107408,1,1,58,95,58,95,58,95,58,95,58,95,58,95,-372,-238,14,317,14,317,0,-413
270,804.1355607110034,0.9773360073353436,1,1,65,101,65,101,65,101,65,101,65,101,65,101,-366,-228,11,306,11,306,0,-432
271,786.6625706108051,0.9777276202665157,0,0,54,89,54,89,54,89,54,89,54,89,54,89,-366,-238,12,316,12,316,0,-404
272,773.0006468302598,0.9784480674569643,0,0,56,99,56,99,56,99,56,99,56,99,56,99,-349,-224,12,303,12,303,0,-405
273,799.3347233793863,0.9786747246901569,1,1,62,102,62,102,62,102,62,102,62,102,62,102,-357,-234,9,314,9,314,0,-417
274,786.8030249052173,0.979657946875256,1,1,61,93,61,93,61,93,61,93,61,93,61,93,-357,-251,11,307,11,307,0,-407
275,748.344840297573,0.9802982834775155,0,0,42,92,42,92,42,92,42,92,42,92,42,92,-335,-216,8,303,8,303,0,-395
276,725.815403529024,0.9799237005742358,0,0,51,102,51,102,51,102,51,102,51,102,51,102,-302,-185,11,297,11,297,0,-383
277,663.4417834294129,0.9798426039722232,0,0,42,96,42,96,42,96,42,96,42,96,42,96,-281,-165,12,274,12,274,0,-343
278,609.855720642186,0.9818368581858227,0,0,43,84,43,84,43,84,43,84,43,84,43,84,-251,-161,12,248,12,248,0,-326
279,563.1855822018174,0.9833790782572405,1,0,20,56,20,56,20,56,20,56,20,56,20,56,-269,-180,4,232,4,232,0,-289
280,536.7941877479674,0.982131991629956,0,0,32,78,32,78,32,78,32,78,32,78,32,78,-235,-136,7,214,7,214,0,-283
281,524.1450181009069,0.9824113952026591,0,0,43,65,43,65,43,65,43,65,43,65,43,65,-224,-139,10,209,10,209,0,-285
282,481.58903642005805,0.9827492813222518,0,0,38,59,38,59,38,59,38,59,38,59,38,59,-206,-128,9,196,9,196,0,-258
283,488.27656097748536,0.9834773193281052,1,1,32,54,32,54,32,54,32,54,32,54,32,54,-217,-145,4,192,4,192,0,-270
284,533.6347065174828,0.982280289590632,1,1,45,80,45,80,45,80,45,80,45,80,45,80,-210,-120,5,201,5,201,0,-308
285,611.3198835307093,0.9804065967797585,1,1,40,98,40,98,40,98,40,98,40,98,40,98,-252,-122,8,244,8,244,0,-330
286,638.3564834792547,0.9789283787742963,1,1,35,85,35,85,35,85,35,85,35,85,35,85,-268,-141,9,272,9,272,0,-342
287,758.098938134067,0.9793441892499831,1,1,54,58,54,58,54,58,54,58,54,58,54,58,-322,-203,11,307,11,307,0,-451
288,813.0079950406392,0.9749145908073312,1,1,55,75,55,75,55,75,55,75,55,75,55,75,-345,-175,15,353,15,353,0,-458
289,844.4335379412639,0.9738361885218854,1,1,47,90,47,90,47,90,47,90,47,90,47,90,-362,-167,14,370,14,370,0,-467
290,827.3100990559707,0.9741343274893384,0,0,51,91,51,91,51,91,51,91,51,91,51,91,-354,-160,14,363,14,363,0,-452
291,802.5135512874533,0.974810170331542,1,0,43,82,43,82,43,82,43,82,43,82,43,82,-371,-177,11,349,11,349,0,-424
292,753.7904218017101,0.9744354502045114,0,0,44,77,44,77,44,77,44,77,44,77,44,77,-332,-161,14,332,14,332,0,-405
293,699.0028612244731,0.9767221715462916,0,0,45,69,45,69,45,69,45,69,45,69,45,69,-318,-155,9,301,9,301,0,-376
294,555.9676249567055,0.9787931311722204,0,0,32,77,32,77,32,77,32,77,32,77,32,77,-235,-106,8,236,8,236,0,-299
295,472.61294946287705,0.9807132528223326,0,0,30,77,30,77,30,77,30,77,30,77,30,77,-184,-86,8,200,8,200,0,-247
296,411.27849445357583,0.9836019369461417,0,0,29,62,29,62,29,62,29,62,29,62,29,62,-174,-91,6,165,6,165,0,-219
297,438.545322629258,0.9794361221356741,0,0,31,80,31,80,31,80,31,80,31,80,31,80,-156,-63,11,182,11,182,0,-231
298,394.7758857883799,0.9800419893700755,0,0,24,74,24,74,24,74,24,74,24,74,24,74,-150,-65,6,163,6,163,0,-199
299,386.50485119853283,0.9791996384534918,0,0,25,71,25,71,25,71,25,71,25,71,25,71,-138,-64,6,159,6,159,0,-204
300,398.6840854611581,0.9803422192603964,1,1,27,76,27,76,27,76,27,76,27,76,27,76,-151,-72,10,157,10,157,0,-206
301,411.21040842858054,0.978278688467218,0,0,27,79,27,79,27,79,27,79,27,79,27,79,-150,-70,9,168,9,168,0,-208
302,427.2470011597507,0.9809288197521672,1,1,34,75,34,75,34,75,34,75,34,75,34,75,-165,-87,7,163,7,163,0,-232
303,448.5900132637819,0.9822951423863241,1,1,33,71,33,71,33,71,33,71,33,71,33,71,-177,-93,7,178,7,178,0,-247
304,460.75373031588146,0.9827148748939539,1,1,35,72,35,72,35,72,35,72,35,72,35,72,-190,-109,5,180,5,180,0,-247
305,465.53410186580317,0.9816721339722886,1,1,32,67,32,67,32,67,32,67,32,67,32,67,-201,-116,5,188,5,188,0,-243
306,469.07568685660954,0.981129015039339,0,0,32,63,32,63,32,63,32,63,32,63,32,63,-203,-121,4,188,4,188,0,-252
307,445.2493683319495,0.9794285202869747,0,0,33,65,33,65,33,65,33,65,33,65,33,65,-190,-101,5,178,5,178,0,-238
308,419.7463519793829,0.9817257800256578,1,0,28,37,28,37,28,37,28,37,28,37,28,37,-191,-123,5,172,5,172,0,-229
309,401.3016321920458,0.9815173251745034,0,0,29,38,29,38,29,38,29,38,29,38,29,38,-187,-121,6,159,6,159,0,-217
310,372.3909236273086,0.9792583634731603,0,0,20,37,20,37,20,37,20,37,20,37,20,37,-177,-115,5,152,5,152,0,-193
311,345.3751583423452,0.9796803655117917,0,0,21,37,21,37,21,37,21,37,21,37,21,37,-159,-102,5,140,5,140,0,-183
312,384.9402551046071,0.9766032494116151,0,1,30,47,30,47,30,47,30,47,30,47,30,47,-159,-99,10,159,10,159,0,-209
313,367.80157694061074,0.9773213176962289,1,0,25,48,25,48,25,48,25,48,25,48,25,48,-163,-95,6,149,6,149,0,-194
314,365.45177520433526,0.9779831336911438,1,1,14,46,14,46,14,46,14,46,14,46,14,46,-169,-93,6,154,6,154,0,-187
315,368.48202127105196,0.977102930347549,1,1,18,55,18,55,18,55,18,55,18,55,18,55,-163,-76,6,156,6,156,0,-186
316,365.1438072869373,0.9764576972567394,0,0,16,41,16,41,16,41,16,41,16,41,16,41,-158,-84,6,160,6,160,0,-196
317,365.00684925080515,0.9759647760780736,1,1,15,59,15,59,15,59,15,59,15,59,15,59,-149,-54,7,157,7,157,0,-191
318,352.8172331391991,0.9754266089501277,0,0,16,52,16,52,16,52,16,52,16,52,16,52,-150,-62,4,150,4,150,0,-188
319,314.71733349149997,0.9783921083371151,0,0,19,44,19,44,19,44,19,44,19,44,19,44,-136,-60,4,134,4,134,0,-165
320,317.88362650504666,0.9753956947074824,0,0,22,55,22,55,22,55,22,55,22,55,22,55,-116,-43,6,133,6,133,0,-171
321,294.1921141023328,0.9789270959149717,1,0,16,49,16,49,16,49,16,49,16,49,16,49,-116,-49,3,122,3,122,0,-158
322,286.4698937061275,0.9780194152542577,0,0,17,47,17,47,17,47,17,47,17,47,17,47,-111,-51,6,121,6,121,0,-151
323,265.69719607101615,0.9806206352968334,1,1,13,30,13,30,13,30,13,30,13,30,13,30,-125,-74,3,107,3,107,0,-142
324,277.7372859376285,0.9790660666011661,0,1,21,40,21,40,21,40,21,40,21,40,21,40,-120,-66,4,110,4,110,0,-148
325,317.80182504195915,0.9757207094334853,1,1,21,52,21,52,21,52,21,52,21,52,21,52,-129,-61,7,128,7,128,0,-170
326,346.2657938636157,0.9738003294162995,1,1,18,43,18,43,18,43,18,43,18,43,18,43,-165,-76,3,147,3,147,0,-175
327,372.2203648378202,0.9724937076728665,1,1,23,35,23,35,23,35,23,35,23,35,23,35,-172,-94,8,156,8,156,0,-202
328,405.8004435680178,0.9741933328819783,1,1,35,48,35,48,35,48,35,48,35,48,35,48,-172,-91,8,167,8,167,0,-223
329,418.75888050284976,0.9747546713387593,1,1,24,45,24,45,24,45,24,45,24,45,24,45,-188,-90,9,181,9,181,0,-225
330,413.11620641170686,0.9772681712480813,1,1,25,42,25,42,25,42,25,42,25,42,25,42,-196,-103,7,174,7,174,0,-216
331,435.1149273467873,0.9775725082708984,1,1,31,43,31,43,31,43,31,43,31,43,31,43,-202,-114,6,178,6,178,0,-235
332,446.82099324002223,0.9776714264192933,1,1,31,37,31,37,31,37,31,37,31,37,31,37,-211,-125,9,186,9,186,0,-237
333,482.96790783653523,0.9792426432429042,1,1,45,54,45,54,45,54,45,54,45,54,45,54,-220,-139,9,178,9,178,0,-269
334,492.9188574197583,0.981182457752126,1,1,45,64,45,64,45,64,45,64,45,64,45,64,-220,-132,7,190,7,190,0,-261
335,502.42810430946236,0.9803566139276432,1,1,32,54,32,54,32,54,32,54,32,54,32,54,-239,-150,7,205,7,205,0,-255
336,537.1526784816399,0.9788689858257599,1,1,36,66,36,66,36,66,36,66,36,66,36,66,-249,-150,8,214,8,214,0,-280
337,561.3421416569399,0.9797711923660375,1,1,39,69,39,69,39,69,39,69,39,69,39,69,-265,-168,7,219,7,219,0,-288
