from,to,date,value
8784,8784,2015-09-24,1.0
15782,62434,2015-09-24,1.0
4312,4312,2015-09-24,1.0
11260,11260,2015-09-24,1.0
35520,56920,2015-09-24,1.0
2926,56721,2015-09-24,1.0
5690,11260,2015-09-24,1.0
12395,12395,2015-09-24,1.0
62434,62434,2015-09-24,1.0
3651,2594,2015-09-24,1.0
66,12395,2015-09-24,1.0
7460,41283,2015-09-24,1.0
80607,7460,2015-09-24,1.0
15054,1532,2015-09-24,1.0
1441,1441,2015-09-24,1.0
519,80607,2015-09-24,1.0
16183,1441,2015-09-24,1.0
4177,11260,2015-09-24,1.0
39552,80646,2015-09-24,1.0
25510,25510,2015-09-24,1.0
8769,8382,2015-09-24,1.0
38989,4600,2015-09-24,1.0
21051,12643,2015-09-24,1.0
41801,9672,2015-09-24,1.0
4614,11260,2015-09-24,1.0
4600,4600,2015-09-24,1.0
54780,12643,2015-09-24,1.0
9652,58718,2015-09-24,1.0
1184,80597,2015-09-24,1.0
9025,4312,2015-09-24,1.0
72302,25510,2015-09-24,1.0
72302,11260,2015-09-24,1.0
62367,62367,2015-09-24,1.0
7206,76572,2015-09-24,1.0
80646,80646,2015-09-24,1.0
45057,78525,2015-09-24,1.0
56721,56721,2015-09-24,1.0
801,80601,2015-09-24,1.0
64141,62367,2015-09-24,1.0
2273,76572,2015-09-24,1.0
2233,11142,2015-09-24,1.0
3753,80607,2015-09-24,1.0
75619,75619,2015-09-24,1.0
353,21179,2015-09-24,1.0
300,21369,2015-09-24,1.0
80582,80582,2015-09-24,1.0
22846,39689,2015-09-24,1.0
80637,406,2015-09-24,1.0
2530,406,2015-09-24,1.0
75619,11142,2015-09-24,1.0
80665,11260,2015-09-24,1.0
21369,21369,2015-09-24,1.0
35660,46852,2015-09-24,1.0
6517,6517,2015-09-24,1.0
3651,25510,2015-09-24,1.0
4362,4362,2015-09-24,1.0
56920,56920,2015-09-24,1.0
1946,2000,2015-09-24,1.0
24094,17787,2015-09-24,1.0
1465,27453,2015-09-24,1.0
12337,12337,2015-09-24,1.0
353,5010,2015-09-24,1.0
2502,75619,2015-09-24,1.0
2233,75619,2015-09-24,1.0
80601,80601,2015-09-24,1.0
25510,11260,2015-09-24,1.0
2926,80634,2015-09-24,1.0
36146,1310,2015-09-24,1.0
5239,80646,2015-09-24,1.0
4333,80622,2015-09-24,1.0
6950,18060,2015-09-24,1.0
297,16751,2015-09-24,1.0
454,24611,2015-09-24,1.0
11926,297,2015-09-24,1.0
40297,80607,2015-09-24,1.0
10503,80646,2015-09-24,1.0
41283,41283,2015-09-24,1.0
12178,12337,2015-09-24,1.0
80607,80607,2015-09-24,1.0
353,75619,2015-09-24,1.0
8430,72302,2015-09-24,1.0
23571,6646,2015-09-24,1.0
61911,61911,2015-09-24,1.0
7206,43076,2015-09-24,1.0
9502,48483,2015-09-24,1.0
1946,43076,2015-09-24,1.0
76572,76572,2015-09-24,1.0
12978,1176,2015-09-24,1.0
11919,11919,2015-09-24,1.0
4923,4923,2015-09-24,1.0
17581,6101,2015-09-24,1.0
20781,58718,2015-09-24,1.0
955,19029,2015-09-24,1.0
25028,3106,2015-09-24,1.0
3041,36688,2015-09-24,1.0
3041,54780,2015-09-24,1.0
75,3106,2015-09-24,1.0
4312,23850,2015-09-24,1.0
17581,4312,2015-09-24,1.0
2503,21369,2015-09-24,1.0
18060,18060,2015-09-24,1.0
1946,24611,2015-09-24,1.0
1176,1176,2015-09-24,1.0
51251,75385,2015-09-24,1.0
11546,290,2015-09-24,1.0
26522,421,2015-09-24,1.0
4721,12310,2015-09-24,1.0
13265,80622,2015-09-24,1.0
12138,766,2015-09-24,1.0
6647,11145,2015-09-24,1.0
1946,11145,2015-09-24,1.0
6094,353,2015-09-24,1.0
55976,55976,2015-09-24,1.0
318,12310,2015-09-24,1.0
1946,38989,2015-09-24,1.0
8621,8621,2015-09-24,1.0
21684,21684,2015-09-24,1.0
75,49520,2015-09-24,1.0
38989,38989,2015-09-24,1.0
75,318,2015-09-24,1.0
23141,8385,2015-09-24,1.0
47757,318,2015-09-24,1.0
353,1441,2015-09-24,1.0
3106,43076,2015-09-24,1.0
48839,80602,2015-09-24,1.0
43076,43076,2015-09-24,1.0
1056,1358,2015-09-24,1.0
15629,24611,2015-09-24,1.0
3959,36688,2015-09-24,1.0
41619,41619,2015-09-24,1.0
290,80634,2015-09-24,1.0
41619,55976,2015-09-24,1.0
12674,3106,2015-09-24,1.0
20597,1946,2015-09-24,1.0
353,41626,2015-09-24,1.0
6646,6646,2015-09-24,1.0
1946,1946,2015-09-24,1.0
33039,2893,2015-09-24,1.0
73972,80634,2015-09-24,1.0
4177,72302,2015-09-24,1.0
121,72302,2015-09-24,1.0
20597,2893,2015-09-24,1.0
3206,3206,2015-09-24,1.0
41928,3206,2015-09-24,1.0
54780,54780,2015-09-24,1.0
4177,2362,2015-09-24,1.0
72302,72302,2015-09-24,1.0
3206,8133,2015-09-24,1.0
12643,54780,2015-09-24,1.0
4177,25510,2015-09-24,1.0
15388,41619,2015-09-24,1.0
6094,6094,2015-09-24,1.0
37385,1946,2015-09-24,1.0
15242,15242,2015-09-24,1.0
2926,24611,2015-09-24,1.0
23141,43076,2015-09-24,1.0
20302,20302,2015-09-24,1.0
290,2362,2015-09-24,1.0
6646,318,2015-09-24,1.0
35529,4528,2015-09-24,1.0
38624,38624,2015-09-24,1.0
45057,38624,2015-09-24,1.0
16185,16185,2015-09-24,1.0
353,6094,2015-09-24,1.0
290,290,2015-09-24,1.0
1946,454,2015-09-24,1.0
297,15242,2015-09-24,1.0
11260,72302,2015-09-24,1.0
18526,57631,2015-09-24,1.0
78525,45057,2015-09-24,1.0
16751,80575,2015-09-24,1.0
1441,16183,2015-09-24,1.0
1532,17457,2015-09-24,1.0
3651,1532,2015-09-24,1.0
3901,17457,2015-09-24,1.0
66,80651,2015-09-24,1.0
19368,17457,2015-09-24,1.0
1946,76572,2015-09-24,1.0
3651,17457,2015-09-24,1.0
11142,75619,2015-09-24,1.0
80663,24478,2015-09-24,1.0
3206,41928,2015-09-24,1.0
4362,17457,2015-09-24,1.0
763,17457,2015-09-24,1.0
14450,17457,2015-09-24,1.0
2000,454,2015-09-24,1.0
25510,72302,2015-09-24,1.0
70739,62434,2015-09-24,1.0
8133,78375,2015-09-24,1.0
11025,11025,2015-09-24,1.0
4600,38989,2015-09-24,1.0
11054,36688,2015-09-24,1.0
30684,58718,2015-09-24,1.0
17581,44678,2015-09-24,1.0
12204,2481,2015-09-24,1.0
318,47757,2015-09-24,1.0
318,49520,2015-09-24,1.0
6827,4433,2015-09-24,1.0
11115,76572,2015-09-24,1.0
2362,51164,2015-09-24,1.0
6646,80559,2015-09-24,1.0
75,24611,2015-09-24,1.0
38624,45057,2015-09-24,1.0
7998,31476,2015-09-24,1.0
5498,15242,2015-09-24,1.0
27453,10366,2015-09-24,1.0
290,41626,2015-09-24,1.0
1345,41626,2015-09-24,1.0
11926,15242,2015-09-24,1.0
19276,41626,2015-09-24,1.0
2000,8133,2015-09-25,1.0
23950,3333,2015-09-25,1.0
78525,78525,2015-09-25,1.0
1056,80668,2015-09-25,1.0
14835,14835,2015-09-25,1.0
41928,2290,2015-09-25,1.0
2290,41928,2015-09-25,1.0
59215,59215,2015-09-25,1.0
6818,13972,2015-09-25,1.0
353,14835,2015-09-25,1.0
1149,1149,2015-09-25,1.0
35529,12204,2015-09-25,1.0
21291,80668,2015-09-25,1.0
21051,80664,2015-09-25,1.0
76572,1946,2015-09-25,1.0
3206,41928,2015-09-25,1.0
66623,66623,2015-09-25,1.0
48483,48483,2015-09-25,1.0
353,59215,2015-09-25,1.0
21684,27453,2015-09-25,1.0
41928,41928,2015-09-25,1.0
5018,80646,2015-09-25,1.0
42716,8066,2015-09-25,1.0
39552,1149,2015-09-25,1.0
8133,8133,2015-09-25,1.0
20233,2191,2015-09-25,1.0
80646,80646,2015-09-25,1.0
26522,59248,2015-09-25,1.0
20233,12204,2015-09-25,1.0
6094,6094,2015-09-25,1.0
2290,59248,2015-09-25,1.0
20186,73784,2015-09-25,1.0
11919,1532,2015-09-25,1.0
39654,14835,2015-09-25,1.0
4177,13972,2015-09-25,1.0
4177,4069,2015-09-25,1.0
8133,59215,2015-09-25,1.0
2233,2233,2015-09-25,1.0
16302,2233,2015-09-25,1.0
13113,2233,2015-09-25,1.0
59215,6094,2015-09-25,1.0
2290,2290,2015-09-25,1.0
10503,80646,2015-09-25,1.0
31233,733,2015-09-25,1.0
1946,2000,2015-09-25,1.0
31233,16766,2015-09-25,1.0
11115,76572,2015-09-25,1.0
13972,35353,2015-09-25,1.0
2233,70190,2015-09-25,1.0
4069,62434,2015-09-25,1.0
2191,12204,2015-09-25,1.0
13480,69037,2015-09-25,1.0
8430,80668,2015-09-25,1.0
6094,59215,2015-09-25,1.0
25980,75619,2015-09-25,1.0
80675,38943,2015-09-25,1.0
2362,69037,2015-09-25,1.0
14830,32453,2015-09-25,1.0
8457,18943,2015-09-25,1.0
6646,24965,2015-09-25,1.0
4572,3928,2015-09-25,1.0
3753,15505,2015-09-25,1.0
2384,80668,2015-09-25,1.0
78588,65800,2015-09-25,1.0
8112,71069,2015-09-25,1.0
59248,59248,2015-09-25,1.0
23571,65800,2015-09-25,1.0
22722,46852,2015-09-25,1.0
42676,5199,2015-09-25,1.0
2233,75619,2015-09-25,1.0
11540,78856,2015-09-25,1.0
5740,11877,2015-09-25,1.0
3106,32389,2015-09-25,1.0
2000,2000,2015-09-25,1.0
31446,31446,2015-09-25,1.0
3106,76572,2015-09-25,1.0
41928,3206,2015-09-25,1.0
1847,51780,2015-09-25,1.0
70190,70190,2015-09-25,1.0
80607,80607,2015-09-25,1.0
9502,48483,2015-09-25,1.0
290,80607,2015-09-25,1.0
8430,2384,2015-09-25,1.0
2383,21574,2015-09-25,1.0
2383,3996,2015-09-25,1.0
1946,1946,2015-09-25,1.0
75,1946,2015-09-25,1.0
297,2384,2015-09-25,1.0
12643,12643,2015-09-25,1.0
25510,25510,2015-09-25,1.0
12395,66,2015-09-25,1.0
25510,11260,2015-09-25,1.0
454,56920,2015-09-25,1.0
9449,80586,2015-09-25,1.0
38989,4600,2015-09-25,1.0
4600,4600,2015-09-25,1.0
2362,2362,2015-09-25,1.0
56920,56920,2015-09-25,1.0
4923,7294,2015-09-25,1.0
48826,3621,2015-09-25,1.0
80646,10503,2015-09-25,1.0
2415,23141,2015-09-25,1.0
20302,19725,2015-09-25,1.0
20302,71069,2015-09-25,1.0
13265,80622,2015-09-25,1.0
42278,80695,2015-09-25,1.0
2622,25510,2015-09-25,1.0
56668,1044,2015-09-25,1.0
76593,75831,2015-09-25,1.0
80664,80664,2015-09-25,1.0
80602,80602,2015-09-25,1.0
801,80601,2015-09-25,1.0
4177,15505,2015-09-25,1.0
7932,27398,2015-09-25,1.0
184,61911,2015-09-25,1.0
3333,3333,2015-09-25,1.0
4794,4794,2015-09-25,1.0
80695,80695,2015-09-25,1.0
22722,56668,2015-09-25,1.0
3928,4572,2015-09-25,1.0
11640,78856,2015-09-25,1.0
13265,30827,2015-09-25,1.0
9449,80634,2015-09-25,1.0
290,15505,2015-09-25,1.0
26080,121,2015-09-25,1.0
51251,75385,2015-09-25,1.0
2383,69037,2015-09-25,1.0
10366,80705,2015-09-25,1.0
5101,80705,2015-09-25,1.0
12166,12204,2015-09-25,1.0
54311,22606,2015-09-25,1.0
11640,2362,2015-09-25,1.0
3106,51780,2015-09-25,1.0
4661,4661,2015-09-25,1.0
40923,4661,2015-09-25,1.0
44812,80705,2015-09-25,1.0
6481,11877,2015-09-25,1.0
11115,11145,2015-09-25,1.0
34444,11260,2015-09-25,1.0
18943,8457,2015-09-25,1.0
8457,8457,2015-09-25,1.0
26282,11260,2015-09-25,1.0
2191,2191,2015-09-25,1.0
41291,15505,2015-09-25,1.0
30827,30827,2015-09-25,1.0
4177,27398,2015-09-25,1.0
4177,8457,2015-09-25,1.0
51780,51780,2015-09-25,1.0
6646,51107,2015-09-25,1.0
31476,7998,2015-09-25,1.0
35520,56920,2015-09-25,1.0
40804,65800,2015-09-25,1.0
23141,23141,2015-09-25,1.0
317,65800,2015-09-25,1.0
4069,4069,2015-09-25,1.0
10503,10503,2015-09-25,1.0
3753,80607,2015-09-25,1.0
4312,41916,2015-09-25,1.0
57280,57280,2015-09-25,1.0
75385,75385,2015-09-25,1.0
14094,80646,2015-09-25,1.0
12204,12204,2015-09-25,1.0
2893,2926,2015-09-25,1.0
184,69037,2015-09-25,1.0
62434,15782,2015-09-25,1.0
62434,70739,2015-09-25,1.0
1703,13972,2015-09-25,1.0
5239,10503,2015-09-25,1.0
62434,4069,2015-09-25,1.0
15629,48554,2015-09-26,1.0
29316,6094,2015-09-26,1.0
18739,36688,2015-09-26,1.0
18128,11145,2015-09-26,1.0
6094,34859,2015-09-26,1.0
14915,11145,2015-09-26,1.0
4923,4923,2015-09-26,1.0
5740,80695,2015-09-26,1.0
20233,12204,2015-09-26,1.0
18420,18420,2015-09-26,1.0
12204,12204,2015-09-26,1.0
3206,18420,2015-09-26,1.0
4177,4069,2015-09-26,1.0
2502,80705,2015-09-26,1.0
48554,15629,2015-09-26,1.0
17907,6094,2015-09-26,1.0
18128,18128,2015-09-26,1.0
56328,343,2015-09-26,1.0
5712,35959,2015-09-26,1.0
284,75831,2015-09-26,1.0
7206,14915,2015-09-26,1.0
6040,14835,2015-09-26,1.0
6827,3333,2015-09-26,1.0
69949,80739,2015-09-26,1.0
3503,6094,2015-09-26,1.0
4312,5712,2015-09-26,1.0
11260,80735,2015-09-26,1.0
40739,40739,2015-09-26,1.0
80722,2893,2015-09-26,1.0
11142,76479,2015-09-26,1.0
4312,35959,2015-09-26,1.0
6794,8133,2015-09-26,1.0
20995,1447,2015-09-26,1.0
70355,1358,2015-09-26,1.0
5740,80709,2015-09-26,1.0
43108,80705,2015-09-26,1.0
9317,80705,2015-09-26,1.0
5712,76479,2015-09-26,1.0
80715,6094,2015-09-26,1.0
38624,80705,2015-09-26,1.0
80601,80601,2015-09-26,1.0
16537,16537,2015-09-26,1.0
15780,16537,2015-09-26,1.0
54780,2622,2015-09-26,1.0
19725,19725,2015-09-26,1.0
11919,80710,2015-09-26,1.0
61536,16537,2015-09-26,1.0
51780,51780,2015-09-26,1.0
41928,2290,2015-09-26,1.0
2290,2290,2015-09-26,1.0
11145,11145,2015-09-26,1.0
27398,27398,2015-09-26,1.0
39082,80162,2015-09-26,1.0
22606,22606,2015-09-26,1.0
18943,18943,2015-09-26,1.0
80710,80710,2015-09-26,1.0
6094,6094,2015-09-26,1.0
2926,44547,2015-09-26,1.0
3206,18128,2015-09-26,1.0
2622,2622,2015-09-26,1.0
80668,21291,2015-09-26,1.0
80668,2384,2015-09-26,1.0
80668,8430,2015-09-26,1.0
8041,8041,2015-09-26,1.0
8430,80705,2015-09-26,1.0
40883,8041,2015-09-26,1.0
6094,353,2015-09-26,1.0
66308,44547,2015-09-26,1.0
6085,11145,2015-09-26,1.0
6101,6101,2015-09-26,1.0
3324,18420,2015-09-26,1.0
76593,80738,2015-09-26,1.0
5712,5712,2015-09-26,1.0
806,4149,2015-09-26,1.0
13265,30827,2015-09-26,1.0
14915,14915,2015-09-26,1.0
76479,5712,2015-09-26,1.0
17907,29316,2015-09-26,1.0
7710,39602,2015-09-26,1.0
76479,76479,2015-09-26,1.0
39602,39602,2015-09-26,1.0
7402,15629,2015-09-26,1.0
35959,4312,2015-09-26,1.0
29783,29783,2015-09-26,1.0
30827,30827,2015-09-26,1.0
2926,5712,2015-09-26,1.0
27330,6986,2015-09-26,1.0
12643,54780,2015-09-26,1.0
20787,29316,2015-09-26,1.0
17907,3503,2015-09-26,1.0
1573,80731,2015-09-26,1.0
2926,76479,2015-09-26,1.0
54263,54263,2015-09-26,1.0
6936,80739,2015-09-26,1.0
402,8041,2015-09-26,1.0
21491,21491,2015-09-26,1.0
40297,4463,2015-09-26,1.0
10503,18943,2015-09-26,1.0
80739,80739,2015-09-26,1.0
35959,5712,2015-09-26,1.0
41291,15629,2015-09-26,1.0
37902,37902,2015-09-26,1.0
34341,26798,2015-09-26,1.0
12481,18420,2015-09-26,1.0
14450,37902,2015-09-26,1.0
12138,80710,2015-09-26,1.0
2384,2384,2015-09-26,1.0
4312,2384,2015-09-26,1.0
4177,8041,2015-09-26,1.0
75,74389,2015-09-26,1.0
9317,29316,2015-09-26,1.0
4832,16537,2015-09-26,1.0
8430,38361,2015-09-26,1.0
6794,11145,2015-09-26,1.0
35959,35959,2015-09-26,1.0
54780,54780,2015-09-26,1.0
17581,29783,2015-09-26,1.0
80709,5740,2015-09-26,1.0
12481,29783,2015-09-26,1.0
13265,13265,2015-09-27,1.0
73972,5450,2015-09-27,1.0
2000,8133,2015-09-27,1.0
9025,9025,2015-09-27,1.0
58203,13265,2015-09-27,1.0
4832,35702,2015-09-27,1.0
4832,80774,2015-09-27,1.0
41291,80735,2015-09-27,1.0
35702,35702,2015-09-27,1.0
35702,80774,2015-09-27,1.0
41291,15505,2015-09-27,1.0
2554,12978,2015-09-27,1.0
48839,48839,2015-09-27,1.0
42804,40,2015-09-27,1.0
48839,9025,2015-09-27,1.0
11260,11260,2015-09-27,1.0
41619,2554,2015-09-27,1.0
297,26522,2015-09-27,1.0
6986,79949,2015-09-27,1.0
47958,47958,2015-09-27,1.0
54263,48839,2015-09-27,1.0
6986,6986,2015-09-27,1.0
47958,2954,2015-09-27,1.0
43108,5101,2015-09-27,1.0
297,11260,2015-09-27,1.0
12482,76479,2015-09-27,1.0
4118,80750,2015-09-27,1.0
74623,39380,2015-09-27,1.0
3651,80751,2015-09-27,1.0
8430,4923,2015-09-27,1.0
20302,80764,2015-09-27,1.0
1223,25510,2015-09-27,1.0
12481,80751,2015-09-27,1.0
5740,42804,2015-09-27,1.0
13480,2362,2015-09-27,1.0
27816,79949,2015-09-27,1.0
80767,31084,2015-09-27,1.0
19885,7079,2015-09-27,1.0
13972,1409,2015-09-27,1.0
32178,8133,2015-09-27,1.0
11260,76479,2015-09-27,1.0
9025,80735,2015-09-27,1.0
80774,35702,2015-09-27,1.0
5450,79949,2015-09-27,1.0
2954,47958,2015-09-27,1.0
40739,40739,2015-09-27,1.0
2554,41619,2015-09-27,1.0
2893,2893,2015-09-27,1.0
59248,80578,2015-09-27,1.0
2503,52914,2015-09-27,1.0
4144,63996,2015-09-27,1.0
2554,4832,2015-09-27,1.0
4832,4832,2015-09-27,1.0
70739,5101,2015-09-27,1.0
70739,70739,2015-09-27,1.0
70739,58203,2015-09-27,1.0
4923,4923,2015-09-27,1.0
51164,44651,2015-09-27,1.0
48839,54263,2015-09-27,1.0
4312,12337,2015-09-27,1.0
20302,24078,2015-09-27,1.0
80747,76483,2015-09-27,1.0
14835,14835,2015-09-27,1.0
58203,58203,2015-09-27,1.0
11640,13480,2015-09-27,1.0
76479,5712,2015-09-27,1.0
43108,43108,2015-09-27,1.0
24078,20302,2015-09-27,1.0
10503,18943,2015-09-27,1.0
20302,20302,2015-09-27,1.0
42804,5740,2015-09-27,1.0
18943,18943,2015-09-27,1.0
20302,39153,2015-09-27,1.0
20302,4463,2015-09-27,1.0
11640,2362,2015-09-27,1.0
3684,11260,2015-09-27,1.0
2503,40883,2015-09-27,1.0
8041,8041,2015-09-27,1.0
4177,8041,2015-09-27,1.0
8133,6794,2015-09-27,1.0
1056,4149,2015-09-27,1.0
1441,1441,2015-09-27,1.0
3333,6827,2015-09-27,1.0
25510,54263,2015-09-27,1.0
54263,54263,2015-09-27,1.0
17907,29316,2015-09-27,1.0
18060,43108,2015-09-27,1.0
1181,10366,2015-09-27,1.0
29316,29316,2015-09-27,1.0
80731,80731,2015-09-27,1.0
4149,4149,2015-09-27,1.0
5690,80559,2015-09-27,1.0
2362,2362,2015-09-27,1.0
1345,80731,2015-09-27,1.0
14497,31446,2015-09-27,1.0
76479,11142,2015-09-27,1.0
68448,8133,2015-09-27,1.0
1345,6515,2015-09-27,1.0
26522,43195,2015-09-27,1.0
5712,4312,2015-09-27,1.0
2926,5712,2015-09-27,1.0
26522,42804,2015-09-27,1.0
4463,4463,2015-09-27,1.0
19276,1345,2015-09-27,1.0
48839,11260,2015-09-27,1.0
8133,8133,2015-09-27,1.0
11054,8133,2015-09-27,1.0
35370,8133,2015-09-27,1.0
5740,80750,2015-09-27,1.0
5740,5740,2015-09-27,1.0
59248,59248,2015-09-27,1.0
63996,4144,2015-09-27,1.0
80578,59248,2015-09-27,1.0
80735,11260,2015-09-27,1.0
61911,61911,2015-09-27,1.0
76479,76479,2015-09-27,1.0
5810,8133,2015-09-27,1.0
1291,75338,2015-09-28,1.0
9449,1149,2015-09-28,1.0
19276,15743,2015-09-28,1.0
40297,76284,2015-09-28,1.0
34538,34538,2015-09-28,1.0
11640,11540,2015-09-28,1.0
78856,11540,2015-09-28,1.0
5101,34538,2015-09-28,1.0
2926,75260,2015-09-28,1.0
46536,10847,2015-09-28,1.0
39552,39552,2015-09-28,1.0
37103,37103,2015-09-28,1.0
62434,70739,2015-09-28,1.0
39552,28104,2015-09-28,1.0
6059,6059,2015-09-28,1.0
51223,51223,2015-09-28,1.0
290,73798,2015-09-28,1.0
43108,75260,2015-09-28,1.0
23951,806,2015-09-28,1.0
12178,12178,2015-09-28,1.0
37129,1946,2015-09-28,1.0
75890,69681,2015-09-28,1.0
16510,39552,2015-09-28,1.0
1409,70461,2015-09-28,1.0
39552,3324,2015-09-28,1.0
75338,75338,2015-09-28,1.0
8430,4923,2015-09-28,1.0
26522,26522,2015-09-28,1.0
4923,4923,2015-09-28,1.0
70739,58203,2015-09-28,1.0
12978,12978,2015-09-28,1.0
38867,22479,2015-09-28,1.0
79949,79949,2015-09-28,1.0
66623,44981,2015-09-28,1.0
68448,68448,2015-09-28,1.0
8133,68448,2015-09-28,1.0
318,51223,2015-09-28,1.0
806,80306,2015-09-28,1.0
79949,5450,2015-09-28,1.0
79949,27816,2015-09-28,1.0
8385,8385,2015-09-28,1.0
80735,9025,2015-09-28,1.0
69681,69681,2015-09-28,1.0
80306,80306,2015-09-28,1.0
4144,80794,2015-09-28,1.0
11054,69681,2015-09-28,1.0
80735,11260,2015-09-28,1.0
1345,1345,2015-09-28,1.0
21369,73798,2015-09-28,1.0
58203,58203,2015-09-28,1.0
35529,51223,2015-09-28,1.0
80597,80597,2015-09-28,1.0
9025,9025,2015-09-28,1.0
11640,68742,2015-09-28,1.0
80790,80790,2015-09-28,1.0
45005,3621,2015-09-28,1.0
7302,39552,2015-09-28,1.0
47958,47958,2015-09-28,1.0
14830,39552,2015-09-28,1.0
12178,3992,2015-09-28,1.0
13113,68742,2015-09-28,1.0
1946,7392,2015-09-28,1.0
23141,8385,2015-09-28,1.0
2926,80306,2015-09-28,1.0
44981,44981,2015-09-28,1.0
2554,12978,2015-09-28,1.0
2689,68448,2015-09-28,1.0
13265,75343,2015-09-28,1.0
35840,38889,2015-09-28,1.0
35840,35840,2015-09-28,1.0
20302,18420,2015-09-28,1.0
26901,13653,2015-09-28,1.0
35702,4832,2015-09-28,1.0
1898,36563,2015-09-28,1.0
36146,41970,2015-09-28,1.0
41970,41970,2015-09-28,1.0
2926,41970,2015-09-28,1.0
71040,41970,2015-09-28,1.0
36688,18739,2015-09-28,1.0
76284,76284,2015-09-28,1.0
10941,70593,2015-09-28,1.0
20787,41970,2015-09-28,1.0
454,41970,2015-09-28,1.0
8430,36563,2015-09-28,1.0
22131,41970,2015-09-28,1.0
4572,65800,2015-09-28,1.0
38889,35840,2015-09-28,1.0
75422,33927,2015-09-28,1.0
80710,80710,2015-09-28,1.0
360,437,2015-09-28,1.0
13265,76284,2015-09-28,1.0
1465,1441,2015-09-28,1.0
36688,36688,2015-09-28,1.0
3959,36688,2015-09-28,1.0
11919,76102,2015-09-28,1.0
13653,13653,2015-09-28,1.0
41291,6269,2015-09-28,1.0
80571,35840,2015-09-28,1.0
75260,75260,2015-09-28,1.0
8430,2954,2015-09-28,1.0
8430,6269,2015-09-28,1.0
35702,80774,2015-09-28,1.0
62810,6269,2015-09-28,1.0
14915,14915,2015-09-28,1.0
8751,62780,2015-09-28,1.0
806,80791,2015-09-28,1.0
353,36688,2015-09-28,1.0
13265,58203,2015-09-28,1.0
75343,75343,2015-09-28,1.0
6243,6506,2015-09-28,1.0
11142,35840,2015-09-28,1.0
11540,11540,2015-09-28,1.0
1946,1946,2015-09-28,1.0
2954,2954,2015-09-28,1.0
11142,2954,2015-09-28,1.0
76593,80790,2015-09-28,1.0
38889,38889,2015-09-28,1.0
10847,10847,2015-09-28,1.0
14094,69681,2015-09-28,1.0
80808,2014,2015-09-28,1.0
2622,57276,2015-09-28,1.0
2926,16325,2015-09-28,1.0
2284,73798,2015-09-28,1.0
21574,78,2015-09-28,1.0
2954,11142,2015-09-28,1.0
39552,290,2015-09-28,1.0
4572,1409,2015-09-28,1.0
73972,70461,2015-09-28,1.0
290,70461,2015-09-28,1.0
75260,18420,2015-09-28,1.0
19276,70461,2015-09-28,1.0
8938,75549,2015-09-28,1.0
1898,290,2015-09-28,1.0
3324,39552,2015-09-28,1.0
28104,39552,2015-09-28,1.0
2554,4832,2015-09-28,1.0
4118,80750,2015-09-28,1.0
806,69681,2015-09-28,1.0
40297,75343,2015-09-28,1.0
13265,65800,2015-09-28,1.0
1946,37129,2015-09-28,1.0
353,65800,2015-09-28,1.0
8133,8133,2015-09-29,1.0
8430,6269,2015-09-29,1.0
6085,30186,2015-09-29,1.0
6085,8133,2015-09-29,1.0
8133,30186,2015-09-29,1.0
2689,2689,2015-09-29,1.0
7206,30186,2015-09-29,1.0
46536,10847,2015-09-29,1.0
20597,2689,2015-09-29,1.0
80578,59248,2015-09-29,1.0
21574,21574,2015-09-29,1.0
2554,848,2015-09-29,1.0
353,353,2015-09-29,1.0
41619,848,2015-09-29,1.0
26901,13653,2015-09-29,1.0
21339,238,2015-09-29,1.0
12978,68448,2015-09-29,1.0
1465,41970,2015-09-29,1.0
8430,80819,2015-09-29,1.0
250,73972,2015-09-29,1.0
14450,80819,2015-09-29,1.0
15629,36563,2015-09-29,1.0
5100,450,2015-09-29,1.0
6269,6269,2015-09-29,1.0
353,80787,2015-09-29,1.0
11145,2689,2015-09-29,1.0
290,36563,2015-09-29,1.0
3206,1441,2015-09-29,1.0
41103,76167,2015-09-29,1.0
33927,75422,2015-09-29,1.0
1291,75338,2015-09-29,1.0
75338,75338,2015-09-29,1.0
40,297,2015-09-29,1.0
3041,75338,2015-09-29,1.0
2926,41970,2015-09-29,1.0
12178,3992,2015-09-29,1.0
35840,35840,2015-09-29,1.0
12178,2954,2015-09-29,1.0
4639,70593,2015-09-29,1.0
12178,78,2015-09-29,1.0
44833,2874,2015-09-29,1.0
290,36688,2015-09-29,1.0
21369,2273,2015-09-29,1.0
3859,30186,2015-09-29,1.0
2233,6269,2015-09-29,1.0
19885,6094,2015-09-29,1.0
1441,3206,2015-09-29,1.0
33039,30186,2015-09-29,1.0
30186,30186,2015-09-29,1.0
2689,30186,2015-09-29,1.0
80790,80790,2015-09-29,1.0
12178,1358,2015-09-29,1.0
17907,28104,2015-09-29,1.0
5712,6094,2015-09-29,1.0
11260,5712,2015-09-29,1.0
1898,36563,2015-09-29,1.0
80819,80819,2015-09-29,1.0
20597,8133,2015-09-29,1.0
40297,26608,2015-09-29,1.0
9072,5712,2015-09-29,1.0
27013,67083,2015-09-29,1.0
9417,350,2015-09-29,1.0
9417,657,2015-09-29,1.0
9417,2264,2015-09-29,1.0
12898,26608,2015-09-29,1.0
41187,4572,2015-09-29,1.0
39261,54263,2015-09-29,1.0
38698,1463,2015-09-29,1.0
35482,5712,2015-09-29,1.0
2926,2273,2015-09-29,1.0
6506,6506,2015-09-29,1.0
