Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
128,1.94331983805668,20,0.0008745813852640325,-0.4359537690672405,0.01363148098765391,0.00043729069263201626,309,2116,2223,2160,3.530620238885203,-2.9655813073899187,-1.1392013398143637,-1.1392013398143637,1.0000000000000009
129,1.9263059701492538,20,0.0008988828605456153,-0.4139660860160632,0.012095938867938624,0.0004494414302728077,303,2074,2144,2065,3.023534100402006,-2.410043406811278,1.3848860762791444,1.3247179572447472,-1.007707320585098
130,1.8921755725190839,18,0.0009031864307966987,-0.40538492340469645,0.011291931707695093,0.0004515932153983494,293,2014,2096,1983,2.6882373837592146,-2.3607300902481354,1.7009862111038605,1.3247179572447443,-1.0926461187519974
131,1.9118861863240018,19,0.0008778173490927466,-0.4045103419417451,0.013814230139700897,0.00043890867454637325,286,2046,2179,2083,3.306316609696183,-2.9485198603564196,1.7572585587918208,1.324717957244745,0.9615855775390288
132,1.9256235827664399,19,0.0008736949105110889,-0.41862196096232834,0.011435234687190932,0.00043684745525554444,271,2059,2205,2123,3.3135086228689987,-2.8944014526407345,2.134699794774891,-1.4601967640671187,-1.4601967640671187
133,1.9564625850340136,19,0.0008876871982912947,-0.43294528310331487,0.013236629678708967,0.00044384359914564735,251,2051,2205,2157,3.3757137592523145,-2.7363094010852103,2.2187463076180465,-1.6067011315060156,-1.6067011315060156
134,1.9461279461279462,18,0.0009365389538633042,-0.38412600718127204,0.014599814307586572,0.0004682694769316521,256,1977,2079,2023,3.230857024467973,2.223224038876419,-2.014254387837777,-1.867846992060805,-1.867846992060805
135,1.9416666666666667,19,0.0010118117074865382,-0.35954605322563804,0.014680025854555448,0.0005059058537432691,240,1834,1920,1864,3.0317219124360633,1.753140094733477,-1.7517646564255664,-1.7517646564255664,-1.0508646762767018
136,1.9375661375661375,18,0.0010257099722425292,-0.3583469742051272,0.01673125139695143,0.0005128549861212646,236,1809,1890,1831,3.185735829933712,-2.2499891735136264,1.664902543948278,-1.0767966595686638,-1.0767966595686638
137,1.9380530973451326,18,0.0010725252337272456,-0.37541367697072586,0.024160021864547,0.0005362626168636228,225,1718,1808,1752,3.32250226680965,-1.6026604478569149,-1.6026604478569149,1.5714164125108527,1.2599210498948745
138,1.9050517346317712,17,0.0011602020308354268,-0.3757751245640454,0.023638357393109054,0.0005801010154177135,222,1564,1643,1565,3.0395864654558955,-1.7306951410371383,-1.7306951410371383,1.2580458333260398,-1.0000000000000013
139,1.897887323943662,19,0.0011144376535194727,-0.37498852703356733,0.0243579750575245,0.0005572188267597364,229,1626,1704,1617,3.2820247477574225,-1.8934125762687977,-1.8934125762687977,1.2599210498948785,1.1012776163464475
140,1.8830022075055188,17,0.0010397582592520814,-0.3551165387788015,0.020251531100639777,0.0005198791296260405,253,1713,1812,1706,3.5582628322005108,-2.694772969585053,1.2146427436958878,1.0000000000000018,-1.0000000000000016
141,1.8785425101214575,19,0.0009511607646184596,-0.34639510886221253,0.022787466178885787,0.00047558038230922976,291,1849,1976,1856,3.8893077948177184,-3.0416715435202466,1.2784391134946227,1.2599210498948732,-1.0000000000000009
142,1.8529292929292929,21,0.000748960910642398,-0.33057477938681956,0.01462079045500214,0.00037448045532119904,388,2324,2475,2293,4.182862390080428,-3.64250739467735,1.7688740493330484,1.000000000000004,-1.0000000000000036
143,1.8394826930391783,20,0.0006999553626480891,-0.31996886445844025,0.011430107286408553,0.0003499776813240446,418,2484,2629,2418,4.276452453548521,-3.7406737212628833,1.5589313937751899,-1.0000000000000027,-1.0000000000000024
144,1.8495842781557068,22,0.0006992757195295678,-0.2982449670372632,0.010496735863362621,0.00034963785976478386,424,2478,2646,2447,4.591001205890594,-4.192803976729789,1.400879078416159,1.0004269176247391,-1.0000000000000018
145,1.861152141802068,22,0.0006875331148142104,-0.30577172763464733,0.011289701782181083,0.0003437665574071053,432,2543,2708,2520,4.736275300666089,-4.351366012667606,1.196314831286797,-1.000000000000002,1.0000000000000018
146,1.8682284040995607,23,0.0006840821692052584,-0.28728490883651925,0.01383615082418748,0.0003420410846026292,436,2534,2732,2552,5.034050884314345,-4.7094989358965895,1.51696134010805,1.2599210498948759,-1.1899840249069003
147,1.8565185724690458,21,0.0006763273488047527,-0.28450688267520086,0.013715349787852459,0.0003381636744023763,446,2555,2746,2549,4.92679216906552,-4.519762655815269,1.4923397623148058,1.2599210498948734,-1.103408907371231
148,1.8934659090909092,21,0.0006726344259647989,-0.3230320489368221,0.015363018623857848,0.0003363172129823995,411,2620,2816,2666,5.204063093699849,-4.801369850501786,1.5368194511589364,1.259921049894877,-1.0000000000000009
149,1.9158576051779934,20,0.0007753369506993095,-0.325091950491872,0.015747971194661137,0.0003876684753496547,333,2298,2472,2368,4.830085708168392,-4.409987275700311,1.620912732021638,1.259921049894874,-1.0000000000000024
150,1.9648117839607202,22,0.0008042618845520753,-0.3282998921677419,0.017323193092758607,0.0004021309422760377,299,2262,2444,2401,4.753780393032018,-4.416062794607125,1.4584735179391894,1.2599210498948756,-1.0000000000000018
151,1.9763458401305056,21,0.0008063426520320299,-0.32575929149851846,0.023970812846268865,0.00040317132601601504,298,2253,2452,2423,4.992480178237522,-4.436697205719633,1.7486975591623974,1.2599210498948725,-1.016038294007683
152,2.0215118016133853,22,0.0006041577410679573,-0.3334180074604217,0.01931564924662441,0.0003020788705339787,420,2974,3347,3383,5.365274409623839,-4.8288677415887635,1.8183703037245345,-1.366371092912721,1.259921049894872
153,2.026086956521739,21,0.0006294150222186204,-0.33723185412850676,0.01836538860578102,0.0003147075111093102,399,2853,3220,3262,5.39383230039016,-4.914328670572868,1.3686846752681399,1.3686846752681399,-1.2089816243517304
154,2.0087746787840803,23,0.0006297099306533166,-0.3323411313699341,0.016424189372142926,0.00031485496532665834,411,2849,3191,3205,5.8110374045233435,-5.3931917280337895,1.3821536910458103,1.233183220688484,1.233183220688484
155,2.0077021822849805,21,0.0006445271853242314,-0.3124376750573823,0.016316020829940842,0.0003222635926621157,413,2777,3116,3128,5.969230730659992,-5.55294255686626,1.4350356501668022,1.1191623531683148,1.1191623531683148
156,1.9973983739837398,21,0.0006497717547116917,-0.3144008762059076,0.01728513426406627,0.00032488587735584576,424,2733,3075,3071,6.357984644012387,-6.017959411499114,1.3205907755287525,1.2813475299281394,-1.0598563692677727
157,1.9609053497942386,21,0.0006726948026738383,-0.2988466728589399,0.014833550237240764,0.0003363474013369192,435,2631,2916,2859,6.373396189810246,-6.106226999821852,1.3725214464584978,-1.062446922943699,1.038869921893908
158,1.9562724014336919,21,0.000701424310302507,-0.30278275361190815,0.013594765449620499,0.00035071215515125343,424,2508,2790,2729,6.3294626823058,-6.109995450300825,1.4030068377389355,1.1118262705779505,-1.0709042911306037
159,1.898663697104677,19,0.0010577513632895137,-0.3402183155465584,0.007749485094839009,0.0005288756816447569,285,1737,1796,1705,2.85474286500837,-2.5263716656713417,1.2325180444340418,-1.192283451729538,1.000000000000002
160,1.8853868194842407,17,0.0010810704240161932,-0.32200806535869586,0.005561930887440768,0.0005405352120080965,280,1709,1745,1645,2.518733148319786,-2.1750525702420576,-1.530695696407836,1.324717957244747,1.0000000000000009
161,1.883248730964467,20,0.0011957134799774392,-0.3289659572568521,0.004547774846111239,0.0005978567399887197,257,1545,1576,1484,2.445504837783329,-2.2049192838879375,1.0000000000000022,-1.0000000000000002,1.0
162,1.8600583090379008,20,0.0013567164909102118,-0.2996119359711832,0.007410715466822339,0.0006783582454551061,247,1348,1372,1276,2.323725278242502,-2.1304861208921397,1.0000000000000009,-1.0,0.9999999999999981
163,1.8332046332046332,18,0.0014166960071133176,-0.2923415367835633,0.008366198598746023,0.0007083480035566589,240,1260,1295,1187,2.3061846767177157,-2.2000230691469347,1.2892720191292464,1.0,1.0
164,1.8741148701809598,18,0.0014756810001424882,-0.2997284287616205,0.008824740091324954,0.0007378405000712441,222,1233,1271,1191,2.3296842707567125,-2.221754019504286,1.291384230407025,1.0,0.9999999999999999
165,1.8307453416149069,19,0.0014224905529253355,-0.30071988791583304,0.01190694187581706,0.0007112452764626678,233,1264,1288,1179,1.8793852415718173,-1.5320888862379536,1.4291083198381487,1.0,1.0
166,2.1102639296187684,19,0.001238417799072047,-0.5031330620248464,0.006355451829409629,0.0006192088995360236,157,1566,1705,1799,4.649359799268584,-4.5238918701454685,1.0,-1.0,1.0
167,2.088658606793322,19,0.0012031443587519136,-0.5057639306615089,0.00330221477745748,0.0006015721793759568,166,1605,1737,1814,4.4509541544284374,-4.417713101945655,-1.0415790142434869,-1.0415790142434869,1.0
168,2.1163166397415187,16,0.0011402568102055596,-0.5186474840619343,0.006291802538590679,0.0005701284051027798,150,1710,1857,1965,4.6191738181892,-4.512853357418624,1.0000000000000007,-1.0000000000000004,1.0
169,2.1077333333333335,17,0.0011247242974030593,-0.5148699701542502,0.006026960968951423,0.0005623621487015297,151,1727,1875,1976,4.856363574714436,-4.749328789476515,-1.0000000000000007,1.0000000000000004,1.0
170,2.099585062240664,17,0.0010895615268503704,-0.5123345877670946,0.005861244738143677,0.0005447807634251853,162,1779,1928,2024,4.87327323979305,-4.756660782008722,1.0334291325382812,1.0334291325382812,1.000000000000002
171,2.091136705057586,17,0.0010476636798885702,-0.5229434668050299,0.006293069826389388,0.0005238318399442851,171,1887,1997,2088,4.885102178346454,-4.759088760738782,-1.0000000000000013,-1.000000000000001,1.000000000000001
172,2.119591638308216,17,0.0010309297851693656,-0.5270294353651356,0.004537651901592122,0.0005154648925846828,167,1932,2057,2180,5.4596176820468205,-5.375654137760996,-1.000000000000002,1.0000000000000018,-1.0000000000000002
173,2.194601381042059,18,0.0013785184554284287,-0.43728139619965095,0.008370298183382552,0.0006892592277142145,174,1436,1593,1748,5.715144379950908,-5.603553790681887,1.0000000000000013,-1.0000000000000013,1.000000000000001
174,2.27987987987988,22,0.00137012012012012,-0.41626176369749657,0.016473784846824917,0.00068506006006006,169,1435,1665,1898,6.122453907797326,-5.704231616914244,1.2855889499667592,-1.1150591926961713,-1.0000000000000049
175,2.3373190685966017,22,0.001471863393322797,-0.37636248886229595,0.018237530426291143,0.0007359316966613985,169,1334,1589,1857,6.069227935878452,-5.500171120065712,-1.6725261498268578,1.3137411082795694,1.0000000000000013
176,2.3517329910141207,23,0.0015104258131111883,-0.3795000648293329,0.022624665019241826,0.0007552129065555943,158,1303,1558,1832,6.155406248626164,-5.548029320009614,-1.615329120896863,1.2931170895512698,1.0000000000000033
177,2.358565737051793,22,0.0015671533136556765,-0.38091847240590687,0.028252149287033988,0.0007835766568278381,151,1258,1506,1776,5.950188225039782,-5.182512497273405,-1.633595453839594,1.2911420999096521,1.000000000000002
178,2.324914675767918,24,0.00158805647251907,-0.377354892572192,0.028219171346285203,0.0007940282362595348,151,1225,1465,1703,5.794542023145598,-4.944778366555077,-1.7251999007032093,1.2996513787850854,1.0000000000000018
179,2.314590747330961,22,0.0016485689083553855,-0.38996761633345095,0.02700961291930807,0.0008242844541776926,144,1179,1405,1626,5.62455461833596,-4.779533693050678,-1.6304886338569948,1.543085119590296,-1.1529221237186
180,2.262108262108262,21,0.0016123366087728171,-0.3806058460806098,0.01754114395085602,0.0008061683043864085,153,1193,1404,1588,5.653950916057955,-4.799774692165527,1.676536064123553,-1.597319760751076,-1.597319760751076
181,2.2176308539944904,21,0.0015283465568535425,-0.3628801014145676,0.02527559124051802,0.0007641732784267713,145,1293,1452,1610,5.179122629328037,-4.554540815036851,1.798729148771389,-1.7432581752367644,1.0606780098170188
182,2.1870967741935483,20,0.001411941106645286,-0.34103119942922866,0.021343731408064618,0.0007059705533226431,163,1394,1550,1695,5.145440848073567,-4.426530155051323,1.7918428118731498,-1.7231514677182975,-1.2290010898954262
183,2.1993610223642173,22,0.001406241062892722,-0.33181050046988425,0.02197349366437404,0.000703120531446361,171,1406,1565,1721,5.139296023009229,-4.396256346816957,1.7842776370623583,-1.675072760463093,-1.3407833388160777
184,2.2031708749266,19,0.0012944599735173912,-0.3749059594884243,0.020724842540387867,0.0006472299867586957,156,1535,1703,1876,5.176901019200342,-4.412566880021376,1.8374878649005169,-1.5886679131713204,-1.5886679131713204
185,2.2064139941690963,20,0.0012872893781616663,-0.36203923886638084,0.020613254760686393,0.0006436446890808332,160,1553,1715,1892,5.039226634068362,-4.156314263575283,1.8751517687687953,-1.689454695124751,-1.689454695124751
186,2.2222222222222223,22,0.0013071895424836603,-0.38026827526746776,0.021526927533668524,0.00065359477124183,141,1538,1701,1890,5.122186621920783,-4.233500325202173,1.7743541019583522,-1.7082128838010089,-1.409381844989867
187,2.2399505256648116,20,0.0013861079985549578,-0.3830644782156855,0.020064292980665,0.0006930539992774788,124,1464,1617,1811,5.014977145291937,-3.9218641072290104,-1.798318797851595,-1.4142135623730947,1.414213562373094
188,2.1771315267680107,21,0.0014399018034179964,-0.38366613155894536,0.016102402348715447,0.0007199509017089982,134,1413,1513,1647,4.629791305355192,-3.259130125586264,-2.2730595176720696,1.4142135623730963,-1.414213562373096
189,2.155440414507772,20,0.0015966225292650166,-0.3979145804953918,0.014925637505763215,0.0007983112646325082,125,1260,1351,1456,4.277800976045578,-2.6768858223803225,-2.6768858223803225,-1.0000000000000009,1.0000000000000009
190,2.1666666666666665,21,0.0016426585797321201,-0.404418625561836,0.015857325372655526,0.0008213292898660602,119,1228,1320,1430,4.223034577493991,-2.6139269606833206,-2.6139269606833206,-1.0000000000000009,1.0000000000000009
191,2.2006472491909386,22,0.0017819006066323389,-0.3428241696607946,0.01870833799982811,0.0008909503033161694,134,1106,1236,1360,4.415491965878134,-2.5735355803830835,-2.5735355803830835,-1.46610274030901,1.4325103423194536
192,2.163358778625954,22,0.0016526805031519894,-0.3602639026505207,0.02098411913770947,0.0008263402515759947,150,1183,1310,1417,4.319688899847566,-2.489719560199493,-2.489719560199493,1.0917261805628988,-1.039240923184546
193,2.16733708769107,23,0.0017450379127947422,-0.3207683357114605,0.02412834230139966,0.0008725189563973712,153,1111,1243,1347,4.20729603654054,-2.335987040286282,-2.335987040286282,-1.0437142016100378,1.0406698982159186
194,2.2584615384615385,24,0.0017386155030496833,-0.37717635901662344,0.02807895669283943,0.0008693077515248416,119,1111,1300,1468,4.974827351290258,-2.501044376593031,-2.501044376593031,-1.3002111078471326,1.0659122683490783
195,2.2836304700162073,22,0.001852092838618173,-0.396629534655879,0.029581349074853578,0.0009260464193090865,110,1050,1234,1409,4.5548024004206145,-2.5326320454777127,-2.5326320454777127,1.3724637126132118,1.3724637126132118
196,2.305466237942122,20,0.0018547596443621254,-0.3971308429873525,0.03363747993004326,0.0009273798221810628,103,1057,1244,1434,4.664824776732628,-2.4767091011004485,-2.4767091011004485,1.7730108513195528,-1.6454062484971128
197,2.2823529411764705,23,0.001791485825099271,-0.3889587286378364,0.031045195748452496,0.0008957429125496352,115,1096,1275,1455,4.727335899390332,-2.5218915597934757,-2.5218915597934757,1.6767662466764135,-1.5428421246376476
198,2.2174273858921163,22,0.00184171709791704,-0.40905736458642533,0.02367732020821322,0.00092085854895852,113,1055,1205,1336,4.281359950272878,-2.4929771595741395,-2.4929771595741395,1.5462092406047818,-1.3219524602124204
199,2.2010489510489513,20,0.0019256771225275163,-0.4120619978167812,0.02067206909557821,0.0009628385612637582,108,1019,1144,1259,4.111489314724645,-2.2742915270185167,-2.2742915270185167,1.554344694135326,-1.2819082350639768
200,2.1738382099827884,21,0.001872384332457182,-0.4285863069389906,0.020364566333035548,0.000936192166228591,105,1039,1162,1263,4.106006205225039,-2.266667617644532,-2.266667617644532,1.4030720312709068,-1.3447169640674725
201,2.1864077669902913,18,0.002124788889203393,-0.3788068805445767,0.021304398680671792,0.0010623944446016965,108,925,1030,1126,3.7158560044024624,-2.3223452412411234,-2.3223452412411234,1.9999999999999942,0.9999999999999998
202,2.213536701620591,20,0.002112153341241022,-0.36467027336032,0.026530432574105162,0.001056076670620511,100,933,1049,1161,3.8108923063348144,-3.1942428834084695,-1.4142135623730954,-1.4142135623730945,1.4142135623730943
203,2.2497737556561086,21,0.0020378385467899533,-0.37327109875527026,0.02680593887960183,0.0010189192733949767,108,975,1105,1243,4.267131980343864,-3.5204978740208417,-1.7362205089720584,1.7313149193424906,-1.4214088880974807
204,2.3179680150517403,20,0.002182644081969624,-0.3895390833750411,0.02851860137639327,0.001091322040984812,91,916,1063,1232,4.4400597774419435,-3.626318979633983,-1.7368397664992306,1.7313988532453708,-1.4813855755409688
205,2.397727272727273,19,0.002272727272727273,-0.4087697722420601,0.03186121735692168,0.0011363636363636363,75,887,1056,1266,4.838678179436117,-4.071891482824532,-1.7344970357753355,1.7317384267209077,-1.4082206879012749
206,2.4198019801980197,21,0.002398218018035698,-0.406038160599684,0.03522562562464736,0.0011991090090178493,75,833,1010,1222,4.7584306745042095,-4.0948331313372375,-1.7325921377101612,1.7322594901712156,1.3286062823506226
207,2.4186046511627906,20,0.00244798041615667,-0.40822569908380985,0.04083174009264595,0.0012239902080783353,71,823,989,1196,4.591319041356712,-3.843987948486239,1.321803532367734,-1.2189376792519881,-1.2189376792519881
208,2.459119496855346,21,0.0025803982128597544,-0.39890258469248896,0.043265672175825345,0.0012901991064298772,71,828,954,1173,4.626767895713659,-3.620312083428615,-1.5967493039923926,1.3247179572447463,1.1705068147396156
209,2.4348739495798317,22,0.002560330125741148,-0.4077345106371025,0.040829947243788196,0.0012801650628705742,76,841,952,1159,4.525787790487397,-2.7542084214329488,-2.7542084214329488,1.0262422826337745,-1.0000000000000007
210,2.4123222748815167,21,0.0028615922596459268,-0.4087875440374585,0.03846475563387027,0.0014307961298229636,73,743,844,1018,4.6009944421921345,-2.771801882046626,-2.771801882046626,1.0000000000000024,1.0000000000000004
211,2.3818849449204405,22,0.002918976648186814,-0.40913280052482975,0.04052545727656091,0.0014594883240934072,71,724,817,973,4.508578515238471,-2.7438227587757704,-2.7438227587757704,1.0000000000000009,-1.0000000000000009
212,2.410923276983095,22,0.0031392230169050715,-0.398655551953653,0.0350688144253809,0.0015696115084525358,67,686,769,927,4.488776133133811,-2.7840928153656392,-2.7840928153656392,-1.0000000000000007,1.0000000000000004
213,2.4730913642052568,22,0.0030991119852196193,-0.41021905879327747,0.03415566163546216,0.0015495559926098099,71,709,799,988,4.845229103095166,-2.9351939636078264,-2.9351939636078264,-1.0000000000000016,0.9999999999999997
214,2.4463007159904535,20,0.002922700974898989,-0.4031866287321883,0.03884026785841651,0.0014613504874494943,80,739,838,1025,5.00125236255573,-2.988061757962151,-2.988061757962151,-1.0000000000000016,1.000000000000001
215,2.419134396355353,20,0.0027584200642592396,-0.39755083756529247,0.034373246396246566,0.0013792100321296198,83,771,878,1062,5.044553138898395,-3.107503147283941,-3.107503147283941,1.0000000000000022,1.0000000000000004
216,2.3737166324435317,22,0.0024395854393047607,-0.37967300952995253,0.03188607314650442,0.0012197927196523801,94,833,974,1156,4.841338951099981,-2.666898783189203,-2.666898783189203,1.3878076559516341,-1.0174023389107045
217,2.32285471537808,22,0.001975216594709251,-0.38382695940372025,0.028729530821362828,0.0009876082973546258,135,1026,1177,1367,5.021618205089264,-2.8587287535863357,-2.8587287535863357,1.354760362928718,0.9999999999999998
218,2.2798092209856917,23,0.0018136907088191659,-0.37361790295794145,0.023859827837203855,0.0009068453544095829,146,1125,1258,1434,5.017471790111174,-2.91430402966453,-2.91430402966453,1.2814360513118206,0.9999999999999997
219,2.279503105590062,21,0.0017711756842191627,-0.36189312629261444,0.020544889608545256,0.0008855878421095812,148,1140,1288,1468,5.030683478877731,-2.909968321192201,-2.67674194950375,1.1606529715072382,1.0000000000000007
220,2.2421052631578946,24,0.0016870618985386718,-0.3682216602382248,0.02020549259615897,0.0008435309492693359,160,1170,1330,1491,5.0985697407678465,-3.410764468857326,-2.493805729453617,1.000000000000001,0.9999999999999999
221,2.2152777777777777,26,0.0015394564126322288,-0.388736017269137,0.01569983731581127,0.0007697282063161146,160,1280,1440,1595,5.150103548895052,-2.9464454923214545,-2.9464454923214545,-1.000000000000002,-1.0000000000000018
222,2.2036082474226806,24,0.0014207661169714253,-0.451655487150971,0.012743187757174515,0.0007103830584857126,160,1372,1552,1710,5.179647866401064,-2.983594788999672,-2.983594788999672,1.0323904397661956,1.0000000000000082
223,2.1975,24,0.0013742964352720449,-0.47701571048125063,0.01323841989461566,0.0006871482176360225,153,1418,1600,1758,5.398369421021468,-3.4897767835853357,-2.6761136753522603,1.1582916280273774,-1.072139615743718
224,2.21084704448507,21,0.0013480774661494331,-0.49014207729720854,0.011856031079754784,0.0006740387330747164,132,1460,1641,1814,5.263981778014841,-3.1238391603570417,-3.1238391603570417,1.0901432994139204,-1.0760942274629535
225,2.1812555260831124,22,0.0009647304405498065,-0.48185919134856997,0.009713283698801636,0.0004823652202749032,132,2076,2262,2467,5.218905154043384,-3.103967280162883,-3.103967280162883,1.0687004512826859,1.0000000000000027
226,2.194013703570141,23,0.0007914912350541633,-0.5018018600498434,0.010915141825333817,0.00039574561752708163,151,2520,2773,3042,5.503081536532918,-2.9772117287308664,-2.9772117287308664,-1.6595522782916836,1.2221336671101812
227,2.1725838264299804,25,0.0005357789954204637,-0.5471762585552764,0.0072489615598644455,0.00026788949771023186,146,3757,4056,4406,5.9163031882377135,-3.241882103469673,-3.241882103469673,1.7640845348879732,1.7640845348879732
228,2.3230457310205,26,0.0005234442836909645,-0.5580728176810449,0.01063802228908734,0.00026172214184548223,176,3839,4439,5156,7.011639708679162,-3.359096083808982,2.94822279091811,-2.858768124760798,-2.858768124760798
