Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
141,2.081061692969871,14,0.0007467031549945717,-0.3486920128397864,0.04966960121831331,0.0003733515774972858,321,2732,2788,2901,2.929653548664739,-2.2060879156256408,1.0,1.0,1.0
142,2.052193645990923,13,0.0007764637328758696,-0.36863684676533603,0.04648367681072965,0.0003882318664379347,311,2595,2644,2713,2.6237967975180254,-1.7739122989825122,1.0,1.0,1.0
143,2.0795011691348404,13,0.0008107217033664095,-0.3921537310361346,0.05114430433543752,0.0004053608516832047,290,2520,2566,2668,2.573503979237719,-1.5730489307554296,1.0,1.0,-0.27830347264384564
144,2.079968012794882,12,0.000831987205117953,-0.3981691264772495,0.052323218325971935,0.00041599360255897643,289,2450,2501,2601,2.6734898603475328,-1.5355670883985495,1.0,1.0,-0.3759976405502734
145,2.0622995877233166,12,0.000945141882549641,-0.3881148439955505,0.017636865141350714,0.00047257094127482047,261,2163,2183,2251,2.1415204498869542,1.0,1.0,1.0,0.9445720810733517
146,2.0267489711934155,13,0.0010431029187819947,-0.376177090309813,0.01978812154683478,0.0005215514593909973,252,1928,1944,1970,1.9473898814806945,1.0,1.0,0.9294743772442899,-0.8791889207640795
147,2.0521739130434784,14,0.000991867526845567,-0.37247400685323634,0.02365608052112849,0.0004959337634227835,257,2049,2070,2124,2.0245662090552283,-1.0000000000000004,1.0,0.9999999999999999,0.9452364759467968
148,2.038104543234001,14,0.0009961410279736072,-0.3774046523052184,0.02375905805643873,0.0004980705139868037,254,2032,2047,2086,1.9168733256716157,-1.0000000000000002,1.0,1.0,-0.792774230063933
149,2.0338983050847457,14,0.0010144131197430152,-0.3736665250085714,0.02479301153774107,0.0005072065598715077,243,1988,2006,2040,2.0834204947753934,1.0,-0.9999999999999999,0.9999999999999998,-0.8660254037844383
150,2.011708355508249,14,0.0010711972074058836,-0.3537296080314271,0.04038731594858061,0.0005355986037029417,245,1855,1879,1890,2.202124142800804,1.0000000000000002,-1.0000000000000002,1.0,-0.6526215275165916
151,2.0044150110375276,14,0.001106800116530938,-0.3489325782360556,0.04196261855079627,0.0005534000582654687,235,1784,1812,1816,2.2878765575059115,-1.1278733216604238,-1.0000000000000004,1.0000000000000004,1.0
152,2.0088757396449703,14,0.0009910585790059055,-0.3570564860539815,0.04229253346003335,0.0004955292895029527,260,1995,2028,2037,2.4618232652584098,1.0,0.9999999999999994,-0.9999999999999993,-0.8289707260473633
153,2.002855782960495,14,0.0009537408490288071,-0.35074605836721406,0.04233016786662351,0.00047687042451440356,271,2065,2101,2104,2.501698324536555,1.0,-0.9999999999999999,-0.9999999999999998,0.9999999999999998
154,1.9469302809573361,13,0.0010134983242880461,-0.3482131508699193,0.03687258998865425,0.000506749162144023,269,1886,1922,1871,2.5208267141739302,-1.1953935915652516,1.0,-0.5969871909810579,-0.364222965813812
155,1.924778761061947,13,0.0010651791704825383,-0.3452063540179949,0.03504919767953881,0.0005325895852412692,255,1773,1808,1740,2.6267196397503163,-1.510325657739161,1.0,-0.6907091733372672,-0.21284240433694784
156,1.9287765651924182,13,0.0011084922788462174,-0.3435602088577362,0.02485526099146441,0.0005542461394231087,257,1714,1741,1679,2.4192688361494428,-1.0785061516913685,1.0,-0.9999999999999964,-0.17038134222903994
157,1.9478935698447895,12,0.00108036249020787,-0.3414905715337229,0.006291623835985347,0.0005401812451039349,269,1792,1804,1757,1.863706527819187,-1.0000000000000002,1.0,-0.4318532639095946,-0.4318532639095946
158,1.9306233062330622,13,0.0010469757625992746,-0.3207715962633009,0.02743531612438522,0.0005234878812996373,290,1820,1845,1781,2.3232741480137187,-1.0750713891713481,-1.0750713891713481,1.0,-0.08656568483551186
159,1.9360986547085202,13,0.001085865762595917,-0.30298677622344017,0.028364168741701626,0.0005429328812979585,285,1764,1784,1727,2.076106677551778,0.9999999999999994,-0.6883126824759916,-0.6883126824759916,-0.5000000000000001
160,1.956419316843345,14,0.0011528693676154066,-0.31900058402525105,0.027733385255812763,0.0005764346838077033,263,1678,1698,1661,2.3145962122767534,1.0000000000000004,-1.0,-0.9999999999999998,-0.5000000000000003
161,1.9702233250620347,13,0.0012229815798026288,-0.32408835014766424,0.02690731734853957,0.0006114907899013143,247,1590,1612,1588,2.3991978986702045,-1.687589051791212,1.0,0.9999999999999996,-0.6516062978536677
162,1.9862155388471179,13,0.0012452761999041492,-0.3356875855446146,0.024178563104140897,0.0006226380999520745,244,1579,1596,1585,2.19237089148405,-1.4564795812531253,1.0,1.0,-0.5000000000000004
163,1.997439180537772,13,0.0012795894814463626,-0.3585727627576703,0.02437450822223242,0.0006397947407231813,237,1543,1562,1560,2.2302882037039344,-1.369093392909096,1.0,0.9206659592322772,-0.647322089458678
164,1.9415041782729805,12,0.0013529645841623553,-0.3671954000369525,0.018271922394366456,0.0006764822920811779,232,1419,1436,1394,1.9912201702174512,-1.306475406016172,1.2605960290973928,-1.0000000000000004,1.0
165,1.960028551034975,12,0.001400020393596411,-0.3742723569436645,0.01565723627793025,0.0007000101967982054,222,1393,1401,1373,1.4655712318767689,-1.000000014292865,1.0000000000000013,-1.0000000000000004,1.0
166,1.9573560767590619,12,0.001392145147054809,-0.38254588430515724,0.030209109784130793,0.0006960725735274047,216,1389,1407,1377,2.009445177829182,-1.1842881512347896,-1.1842881512347896,1.0000000000000009,1.0
167,1.9651240778001342,12,0.00131887522000009,-0.3866889387543096,0.037025306199169855,0.000659437610000045,232,1463,1491,1465,2.446756766585187,-1.2672993944954802,-1.2672993944954802,-1.0000000000000004,1.0
168,1.9369592088998764,12,0.001197872114347481,-0.3929274358523206,0.03720904584509633,0.0005989360571737404,258,1581,1618,1567,2.607376498644721,-1.3478931264221474,-1.3478931264221474,1.0,-1.0
169,1.9257425742574257,13,0.0011924102626980967,-0.38864653981651703,0.0345733977348659,0.0005962051313490482,260,1572,1616,1556,2.7308918587912094,-1.3308340043059985,-1.3308340043059985,-1.000000000000001,1.0000000000000009
170,1.9042145593869733,13,0.0012167505171801745,-0.3806215205524726,0.02992997937737413,0.0006083752585900873,248,1527,1566,1491,2.622929293273061,-1.3705028157860804,-1.3705028157860804,-1.0000000000000007,1.0000000000000002
171,1.9194805194805196,13,0.0012472258086293172,-0.3762098462732214,0.03346568336106796,0.0006236129043146587,237,1496,1540,1478,2.6355537360302344,-1.443931893992087,-1.443931893992087,1.0,1.0
172,1.9095816464237516,13,0.0012893866620011826,-0.3734159526987321,0.0347756944680834,0.0006446933310005914,232,1438,1482,1415,2.8215819460759564,-1.8772665378552922,-1.237888960351305,1.0000000000000004,-1.0000000000000002
173,1.9183400267737618,12,0.0012848895021927405,-0.37900129061673343,0.04239496568196268,0.0006424447510963703,218,1450,1494,1433,2.626045336581029,-1.883742089798563,1.0000000000000009,-1.0,1.0
174,1.947766323024055,12,0.0013395916939642743,-0.3438698544063053,0.04765618828452099,0.0006697958469821373,197,1416,1455,1417,2.469099973331238,-1.17553822016481,1.0,0.9999999999999997,-0.9999999999999996
175,1.989481592787378,10,0.0014958508216446449,-0.33169592920008684,0.049592765580306106,0.0007479254108223225,162,1298,1331,1324,2.350167234168815,-1.1137228378985013,-1.1137228378985013,-1.000000000000001,1.0000000000000007
176,1.9877769289533995,11,0.0015197071322273692,-0.3151000919109126,0.047625259403369855,0.0007598535661136848,160,1281,1309,1301,2.2377606758210478,-1.140220183268525,-1.140220183268525,-1.0000000000000007,1.0000000000000004
177,1.9864864864864864,12,0.0014924766990882692,-0.30252747239314387,0.04066714657166415,0.0007462383495441347,167,1308,1332,1323,2.143123686114499,-1.0833979853198108,-1.0833979853198108,1.0,1.0
178,2.053691275167785,11,0.0005514745636863009,-0.7570942833052179,0.01785273400553483,0.00027573728184315056,92,3674,3725,3825,3.1081513488686547,-1.2738134305910216,-1.2738134305910216,-1.0000000000000007,1.0000000000000004
179,2.055541136776538,11,0.0005336295786024241,-0.7739050132535209,0.017217034464248913,0.00026681478930121205,88,3801,3853,3960,2.8991306203416793,-1.272439957251144,-1.272439957251144,-1.0000000000000016,1.0000000000000002
180,2.0591534931157573,12,0.000525160288986421,-0.7569661544592008,0.014814786866722704,0.0002625801444932106,82,3873,3922,4038,3.03463427549637,-1.3682016813976414,-1.3682016813976414,1.0,1.0
181,2.064316953949061,12,0.0005312189794001703,-0.7568422154547749,0.013104340932246446,0.00026560948970008505,81,3832,3887,4012,3.158098192533117,-1.43966166056755,-1.43966166056755,-1.0000000000000002,1.0
182,2.0728560586896028,13,0.0005245081120165998,-0.7474734019313877,0.013155559801093616,0.00026225405600829995,82,3887,3953,4097,3.3196608996530044,-1.3850747886424588,-1.3850747886424588,-1.0000000000000007,-1.0000000000000007
183,2.0710888610763454,12,0.0005185500403295808,-0.7455124425336099,0.01995971397583254,0.00025927502016479036,98,3915,3995,4137,3.575937888594567,-1.5325822685947452,-1.5325822685947452,1.0000000000000013,1.0000000000000013
184,2.064484126984127,13,0.0005121518548707833,-0.7519949590831883,0.018337992362185456,0.0002560759274353916,103,3962,4032,4162,3.5234778217323623,-1.5935598547796817,-1.5935598547796817,-1.0000000000000018,-1.0000000000000013
185,2.1135101789019126,12,0.001304635912902415,-0.5538746438052636,0.04425625457055886,0.0006523179564512075,138,1553,1621,1713,3.372069720436127,-1.6249269421050743,-1.6249269421050743,1.0000000000000018,1.0000000000000007
186,2.2385076615589607,14,0.001492338441039307,-0.5447036636082965,0.050995792630309934,0.0007461692205196535,77,1405,1501,1680,3.8647720269524575,-1.7094100356881488,-1.7094100356881488,-1.0000000000000018,1.0000000000000013
187,2.2641242937853105,13,0.0016000878401309616,-0.5186781903052409,0.049073186296283725,0.0008000439200654808,84,1307,1416,1603,4.622030119399286,-3.162731387475343,-1.6075604297028918,1.0000000000000038,-1.0000000000000033
188,2.2570806100217866,13,0.0016403202107716471,-0.50209844045308,0.055115589665608644,0.0008201601053858236,83,1264,1377,1554,4.4665714437263375,-2.9001949565727663,-1.782057307066348,1.0000000000000004,-1.0000000000000002
189,2.2350230414746544,12,0.0017179270111257912,-0.49191235184222587,0.05483492122196971,0.0008589635055628956,82,1201,1302,1455,4.445039482170108,-2.887852436752503,-2.0032215491996426,-1.0000000000000007,1.0000000000000004
190,2.188562596599691,13,0.0016926238179425293,-0.48587243603290037,0.05209936860802782,0.0008463119089712649,94,1201,1294,1416,4.2601520192465046,-2.4037053557710326,-2.4037053557710326,1.0000000000000016,-1.0000000000000016
191,2.1712,14,0.0017383506805444355,-0.4725035488813085,0.052463497464472084,0.0008691753402722178,96,1159,1250,1357,4.277640862952381,-2.423409461796946,-2.423409461796946,-1.0000000000000016,1.0000000000000013
192,2.123025768911056,12,0.0017662444000923923,-0.50299933834775,0.05174541282652246,0.0008831222000461963,99,1125,1203,1277,3.92784450637265,-2.208422912667499,-2.208422912667499,1.0,0.38018508105269205
193,2.0921052631578947,11,0.001968114076347973,-0.4633230925697677,0.053046844223033976,0.0009840570381739863,97,1005,1064,1113,3.671436662058567,-2.8583469517606326,-1.000000000000002,1.0,-0.4252102096272187
194,2.0308641975308643,10,0.002091518226087399,-0.46320239863145074,0.06618914028627026,0.0010457591130436995,95,934,972,987,2.869534919245876,-1.2228602488546474,-1.2228602488546474,1.0,-0.14612937781309382
195,2.0151679306608883,9,0.0021856485148165814,-0.4618721264103434,0.06067444012755217,0.001092824257408291,91,889,923,930,2.911692452718962,-1.2116332533056882,-1.2116332533056882,1.0,-0.2637400593457948
196,2.0294784580498866,9,0.002303607784392607,-0.4682779447093944,0.06803057770705288,0.0011518038921963035,85,847,882,895,2.9036549088468804,1.0,-0.9661655155009659,-0.9661655155009659,-0.48566193892247356
197,2.0906976744186045,9,0.002433873893386036,-0.5040380694785641,0.06938313020411366,0.0012169369466930179,56,823,860,899,3.0216532282174278,-1.7161268968295842,1.0,-0.6259751015656777,-0.339775614911083
198,2.055690072639225,9,0.0024917455425930005,-0.5103553492766767,0.05851802359959116,0.0012458727712965,52,795,826,849,2.881792736634025,-2.034794219868916,-0.42349925838255464,-0.42349925838255464,-4.751357328724017e-07
199,2.0491803278688523,10,0.0024023216035977176,-0.49966547197335104,0.0620639363732438,0.0012011608017988584,65,815,854,875,2.9875571235780143,-2.1258947169911178,-1.0000000000000009,1.0000000000000004,1.0
200,2.0945945945945947,12,0.00236143697248545,-0.4703846660886405,0.06646054404445116,0.0011807184862427252,64,837,888,930,3.1486993702288286,-1.8528923802036306,1.0000000000000009,-1.0000000000000007,1.0000000000000002
201,2.108108108108108,11,0.0024801271860095393,-0.46241707049386177,0.0677799676762638,0.0012400635930047694,60,819,851,897,2.608985565871797,-1.1957402705170046,-1.1957402705170046,1.000000000000002,1.0000000000000009
202,2.0951276102088165,10,0.0024333654009393918,-0.4580403301111785,0.06497841517065954,0.001216682700469696,68,818,862,903,2.59920904095717,-1.1923214280276415,-1.1923214280276415,-1.0000000000000018,-1.0000000000000013
203,2.074418604651163,11,0.002414922706229526,-0.4557870622747587,0.05835016931395422,0.001207461353114763,76,820,860,892,2.582406076757803,-1.217967652110735,-1.217967652110735,-1.0000000000000004,1.0
204,2.0975,11,0.002625156445556946,-0.4557822610022973,0.06814320408878638,0.0013125782227784732,72,759,800,839,2.652332616184907,-1.290016225925597,-1.290016225925597,-1.0000000000000007,1.0000000000000004
205,2.103448275862069,11,0.002593647689102427,-0.4734669904210164,0.0622072027481518,0.001296823844551214,79,774,812,854,2.733782313397561,-1.2872006198981418,-1.0017473253641913,-1.0017473253641913,1.0
206,2.135376756066411,11,0.002730660813384158,-0.5071821902778342,0.04790584156314723,0.0013653304066920788,64,746,783,836,2.7417944476613068,-1.3255322829164184,-0.9999999999999996,0.9999999999999992,-0.9448016696671404
207,2.1274900398406373,10,0.0028291090955327625,-0.5144264613271138,0.050034876028671606,0.0014145545477663812,62,722,753,801,2.5834928273659603,-1.2755746777468047,-1.0000000000000007,1.0000000000000002,1.0
208,2.1278772378516626,10,0.002724554721961155,-0.516394447358549,0.0456201672027448,0.0013622773609805777,65,750,782,832,2.5829053382795464,-1.1758255420958545,1.0,1.0,-0.9999999999999989
209,2.148664343786295,10,0.0024984469113794126,-0.5179318484518232,0.044337761699776296,0.0012492234556897065,70,814,861,925,2.9305412113720197,1.0000000000000002,1.0,1.0,-0.9999999999999999
210,2.1523394994559304,10,0.0023445964046360894,-0.5110193609720455,0.0491574266765081,0.001172298202318045,77,871,919,989,3.1025562995323615,-1.2424359888459484,-1.2424359888459484,-1.0000000000000004,1.0
211,2.141935483870968,10,0.0023056356123476508,-0.4925799267177863,0.04140673310349796,0.0011528178061738254,79,881,930,996,3.102395256418525,-1.5364299139356277,-1.5364299139356277,1.000000000000001,1.0
212,2.1362683438155137,11,0.0022416247049480724,-0.4757064343323064,0.04141411316179611,0.0011208123524740366,84,899,954,1019,3.0325823860849086,-1.7173489099008608,-1.7173489099008608,1.0,1.0
213,2.1486068111455108,11,0.0022196351354809,-0.47273596891060155,0.04903169264486473,0.0011098175677404498,86,903,969,1041,3.144900448512985,-1.6850620266071359,-1.6850620266071359,1.0,1.0
214,2.125633232016211,12,0.0021558146369332768,-0.4627217569571854,0.04428652272399368,0.0010779073184666384,88,923,987,1049,3.0585144040546566,-1.6501705729366598,-1.6501705729366598,1.0,0.1338694007420736
215,2.1161417322834644,12,0.002084868701757108,-0.4685682261994137,0.04866581820509821,0.001042434350878554,85,956,1016,1075,3.096264291553069,-1.7050842390749468,-1.7050842390749468,0.16865465895106613,0.16865465895106613
216,2.120792079207921,13,0.0021018752023864427,-0.46479503027644675,0.04419644733236316,0.0010509376011932213,84,952,1010,1071,3.096407948275276,-1.3500719550859024,-1.3500719550859024,-0.3731828139283696,-0.011540612087555358
217,2.1277013752455796,13,0.0020921350789042084,-0.4729159406732692,0.038184184029881454,0.001046067539452104,80,960,1018,1083,2.991212387806107,-1.137145450240634,-1.137145450240634,-0.2535193814646364,-0.2535193814646364
218,2.1041666666666665,12,0.0019944707740916275,-0.4815958940530124,0.03728348115311402,0.0009972353870458135,83,1005,1056,1111,2.97552292466076,-1.2091700442162345,-1.2091700442162345,-0.439684128029391,-0.439684128029391
219,2.1140754369825205,13,0.0019466624649931126,-0.48971960773524664,0.03800144023883299,0.0009733312324965565,81,1040,1087,1149,2.9390740898511587,-1.2505051507636886,-1.2505051507636886,-0.4346377713826342,-0.4346377713826342
220,2.137033824804857,14,0.0018550640840319938,-0.4843495582691961,0.03831223227947953,0.0009275320420159969,90,1095,1153,1232,3.450408623307635,-1.294250460359618,-1.238026840655544,-1.238026840655544,0.984335789386162
