Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5
134,2.0099403578528827,17,0.0009994730770029252,-0.31408443025012794,0.02985207829717299,0.0004997365385014626,291,1782,2012,2022,6.541730305124956,-6.0042374901925095,1.7726790229238163,-1.6137972797834588,1.0000000000000024
135,2.066609735269001,18,0.0008827892931520723,-0.3137778557534416,0.02393091993079932,0.00044139464657603605,319,2058,2342,2420,7.689722037251265,-7.406615527225977,2.511317914959464,-2.42310894446042,-1.0004593856715192
136,2.1990704879938034,18,0.0008520226609817138,-0.3395817431507059,0.06716003845161751,0.00042601133049085686,320,2147,2582,2839,8.364256847167017,-8.111602386846961,3.0934067816250623,-2.9858762496316014,1.0978502092623907
137,2.2224661544090742,19,0.0008134942000033214,-0.3333583305662325,0.07418123169508518,0.00040674710000166076,342,2241,2733,3037,9.658580575854945,-9.313870977098246,3.2882305291559266,-3.127411676180597,1.3247179572447467
138,2.1392036257688574,20,0.0006927472881375832,-0.31057657406613637,0.06023856059468767,0.00034637364406879165,452,2565,3089,3304,9.911718773552249,-9.5978608443902,3.5840631139903705,-3.299003871830839,-1.296516059397513
139,2.1392601802921978,18,0.0006651928421306584,-0.3141162560370928,0.05929230124071817,0.00033259642106532925,472,2685,3217,3441,10.045988119852174,-9.7327725663341,3.544123469419827,-3.1853826142097184,-1.3020272267143347
140,2.074406670942912,19,0.0006655138501581367,-0.2790284808372342,0.06101444625474648,0.00033275692507906833,498,2609,3118,3234,9.74678613605095,-9.405677564136644,3.3325517916124605,-3.0577205962077234,-1.2241942500069103
141,1.991304347826087,17,0.000666210889202438,-0.2730423624045662,0.013501784068040614,0.00033310544460121895,531,2534,2990,2977,9.18325291043806,-9.01572047778024,3.2333021003798064,-2.861827232507808,-1.2141467425159203
142,1.8878306878306879,15,0.0006661364459529598,-0.2751409812081543,0.012675903360865416,0.00033306822297647984,521,2487,2835,2676,7.621282026442702,-7.378705862910744,2.3407359938772965,-1.8117275257074554,-1.8117275257074554
143,1.8386327503974562,17,0.0007310666999592273,-0.2583412314187906,0.015118114805653723,0.00036553334997961357,513,2216,2516,2313,7.033072648503864,-6.738281487585387,1.7320508075688843,-1.7320508075688725,1.6915499455487275
144,1.8248657579512597,17,0.0007540767594839917,-0.2535304004931371,0.013412283879936746,0.00037703837974199583,498,2147,2421,2209,6.822638977383952,-6.55244928211679,-1.7320508075688796,1.7320508075688779,1.4308297517186666
145,1.8508583690987124,17,0.0009934827531394056,-0.27147232052626763,0.011015762504550539,0.0004967413765697027,371,1706,1864,1725,6.1291186871790835,-6.010873159741534,1.0000000000000016,-1.0000000000000013,-1.0000000000000002
146,1.851206434316354,16,0.0012415871457520816,-0.2719751265685311,0.009740872339644739,0.0006207935728760409,302,1372,1492,1381,5.298499350159826,-5.2041849738820485,1.0000000000000004,-1.0000000000000004,1.0000000000000002
147,1.8297872340425532,16,0.0013434561189739744,-0.2774419626169192,0.007972643437908754,0.0006717280594869872,288,1291,1363,1247,5.131087258073395,-5.047714705819313,1.0000000000000002,1.0,-0.999999999999999
148,1.8319327731092436,14,0.0014005602240896359,-0.29154613331118895,0.007259497737441442,0.0007002801120448179,271,1244,1309,1199,4.615745078474752,-4.524391465236602,1.0000000000000009,-1.0000000000000004,1.0
149,1.7894736842105263,15,0.0012911065542644492,-0.2922032900472101,0.007211054128507473,0.0006455532771322245,299,1301,1387,1241,4.771118690103695,-4.655342091536367,-1.0000000000000002,1.0000000000000002,1.0
150,1.7668539325842696,13,0.001241640149391616,-0.28333209312783764,0.003981765340751565,0.000620820074695808,306,1339,1424,1258,4.822633217752031,-4.591497814835279,-1.0000000000000016,1.0000000000000002,-0.9999999999999999
151,1.711111111111111,13,0.0011890973669986872,-0.26284530793322325,0.0050926275767587586,0.0005945486834993437,326,1361,1440,1232,4.563699429605457,-4.298261360985585,-1.000000000000006,1.0000000000000029,-1.0000000000000024
152,1.705521472392638,13,0.0011633843604315402,-0.2578879698471852,0.006362232279391579,0.0005816921802157701,332,1379,1467,1251,4.684791441391907,-4.423025443990256,1.4142135623730956,-1.4142135623730923,-1.0000000000000004
153,1.6921119592875318,13,0.0010770922719844252,-0.2554253305413603,0.009329995546536043,0.0005385461359922125,361,1471,1572,1330,4.8609927802538415,-4.582598410998688,1.3530289948146885,-1.3437520315168159,1.0000000000000004
154,1.699443413729128,14,0.0010516357758224802,-0.2545312912332123,0.01298708947794556,0.0005258178879112401,368,1510,1617,1374,4.82467094261899,-4.4823061673058575,1.3373366847772383,-1.330276137057414,-1.0000000000000007
155,1.7061994609164421,17,0.0011505053681162792,-0.23803333812843558,0.01861797793401567,0.0005752526840581396,337,1384,1484,1266,4.524177225049492,-3.7567162699579963,1.3575167302757805,-1.2841334559927688,-1.000000000000002
156,1.6996108949416342,17,0.001323684497618095,-0.2226693303361581,0.015607860138511098,0.0006618422488090476,298,1213,1285,1092,4.268343622500103,-3.237358489556129,-1.5054294932342576,-1.0230061672569672,-1.0000000000000007
157,1.6963021243115657,14,0.001335670964024855,-0.22478740707839553,0.01759977987828048,0.0006678354820124275,306,1200,1271,1078,4.170827780186233,-3.2426600289345955,-1.1137004051596757,-1.1137004051596757,-1.0000000000000004
158,1.73022481265612,15,0.0014418540105467666,-0.24631404027612586,0.02278488046085965,0.0007209270052733833,281,1127,1201,1039,4.205405242757008,-3.163701252825643,-1.2810645199280506,-1.0715698726094522,-1.0000000000000004
159,1.710804224207961,16,0.0013908977432585048,-0.2689000439584679,0.020864646728111023,0.0006954488716292525,297,1164,1231,1053,3.9903428638636456,-2.231171645208337,-2.231171645208337,1.0,1.0
160,1.722080136402387,16,0.001469351652220467,-0.2765273341498155,0.023998681429930318,0.0007346758261102333,281,1109,1173,1010,3.7583921830662526,-2.3114857842921204,-2.3114857842921204,1.0,-0.9999999999999998
161,1.911816578483245,17,0.0016873932731537912,-0.3552274834331873,0.002809818012525232,0.0008436966365768955,242,1098,1134,1084,2.92956434483687,-2.835689330720742,1.0,1.0,-1.0
162,1.9779208831646735,15,0.0018212899476654453,-0.37854503749227997,0.004769099416960561,0.0009106449738327225,221,1058,1087,1075,2.9018292537431805,-2.716658589160386,-1.0,1.0,-1.0
163,2.040256175663312,18,0.0018683664612301391,-0.39400764372086833,0.004117242744785659,0.0009341832306150696,206,1062,1093,1115,3.03622016133066,-2.807194596834337,-0.1145127822481633,-0.1145127822481633,6.0164510976951174e-06
164,2.101629913710451,18,0.002016919302985077,-0.41304980494713217,0.003036202846532581,0.0010084596514925387,180,1013,1043,1096,2.8562376371337,-2.6959398782741695,-0.08251366770836513,-0.08251366770836513,0.0023647882785959116
165,2.1793229643183896,19,0.001995717000291566,-0.4319210019830336,0.0074806363118072655,0.0009978585001457828,166,1039,1093,1191,3.3380718571402546,-2.7521610473292073,1.3247179572447487,-0.9758577003582154,-0.6623589786223727
166,2.1866422689844467,19,0.0020024196602421674,-0.44394209227955245,0.0060459256355970235,0.0010012098301210835,156,1036,1093,1195,3.377675526558447,-2.8557200103406983,1.3082053921702403,-0.8837546964056031,-0.6532139710435793
167,2.216666666666667,18,0.0020543713314797652,-0.4736709259286354,0.01112299295675624,0.0010271856657398826,137,1010,1080,1197,3.5470915990938474,-2.0585111791474966,-2.0585111791474966,-1.0,0.9999999999999999
168,2.143864598025388,18,0.0015129601962070487,-0.4881697442449981,0.020267615650719238,0.0007564800981035243,148,1341,1418,1520,3.461756118253584,-2.099453301884666,-2.099453301884666,-1.0000000000000002,0.9999999999999991
169,2.213861386138614,17,0.0010965138118566684,-0.4911390159548308,0.0410935132050251,0.0005482569059283343,165,1918,2020,2236,3.906710461300568,-2.30802803195473,-2.30802803195473,-1.0000000000000009,0.999999999999997
170,2.3208020050125313,17,0.0009698295048109199,-0.37665996120182504,0.062360453794773694,0.00048491475240545996,164,1952,2394,2778,4.893595285510317,-2.0958619421015316,1.6409663523641247,-1.4470670602769813,-1.0000000000000109
171,2.341973244147157,17,0.0009794952924078448,-0.36582970211946764,0.06693227305908724,0.0004897476462039224,157,1896,2392,2801,5.084773442636713,-2.19117877707961,1.6472977106506768,-1.4147002396131105,1.4142135623730938
172,2.35056967572305,16,0.0010304996386335161,-0.36491146458298773,0.07089172472850835,0.000515249819316758,153,1712,2282,2682,5.166570978539569,-2.408691916441108,1.6193511937189202,1.5094914012575533,-1.4142135623730994
173,2.36590807675145,17,0.0010562089628354688,-0.357390269710899,0.07424815328171071,0.0005281044814177344,149,1665,2241,2651,5.190201947916253,-2.3331596695157857,1.6243506951605406,1.4914879566704307,-1.4142135623730978
174,2.3625624716038165,17,0.0010738920325471895,-0.34879042247380226,0.07629650910420496,0.0005369460162735946,150,1629,2201,2600,5.176586962626777,-2.3117134656122236,1.68069410856754,1.4142135623731034,-1.414213562373102
175,2.128969223253542,16,0.0010405519175237252,-0.3266439542305104,0.058182628446627575,0.0005202759587618626,285,1630,2047,2179,4.824686995750072,-1.7815648825395263,1.7181695706919529,1.4142135623730956,-1.4142135623730947
176,1.6397228637413395,17,0.0009472691298332406,-0.23097317981546459,0.006807766999543474,0.00047363456491662033,460,1632,1732,1420,3.476662141723221,-1.8793876175579558,-1.8793876175579558,1.2018790827048405,-1.0000000000000007
177,1.921760391198044,18,0.002352215901099197,-0.3279935688651047,0.014230921104044537,0.0011761079505495985,178,729,818,786,3.372515867386068,-1.8159151547041146,-1.8159151547041146,1.0518697581785221,-1.0000000000000004
178,2.0055325034578146,16,0.0027777458496645634,-0.3657742251270157,0.02584272790411149,0.0013888729248322817,144,618,723,725,3.507899094123741,-1.7392890727448762,-1.7392890727448762,-1.0000000000000016,1.000000000000001
179,2.0397163120567376,15,0.002897324306898775,-0.37821680630876414,0.02839420787324181,0.0014486621534493874,137,599,705,719,3.456711525695922,-1.584426519751419,-1.5215191957982193,-1.5215191957982193,1.0000000000000009
180,1.9606656580937973,15,0.0029707055425663596,-0.38225827727552386,0.022463695507160205,0.0014853527712831798,129,600,661,648,3.046807070337982,-1.6128954961679918,-1.5387146191278784,-1.5387146191278784,-1.000000000000001
181,2.0451612903225804,14,0.003303976236385429,-0.40659786178699175,0.02716356011716194,0.0016519881181927146,113,566,620,634,2.9958505532211204,-1.3220302229346559,-1.3220302229346559,1.0000000000000004,-1.0000000000000004
182,2.0477001703577513,16,0.0034943688913954794,-0.42712428311972483,0.019605196258338908,0.00174718444569774,107,541,587,601,2.8629648899854527,-1.6893619455733144,-1.3293320384721625,-1.0000000000000004,1.0000000000000002
183,2.0919931856899487,15,0.003569954241791722,-0.44216387667269,0.027831812057289355,0.001784977120895861,100,549,587,614,2.328807012899776,1.9439724371507296,-1.6614394680076248,1.0000000000000018,-0.9999999999999996
184,2.0996677740863787,15,0.003493623584170347,-0.44259772321747964,0.029227266507947356,0.0017468117920851737,103,534,602,632,3.0123467674006728,-2.368670070071579,2.2109692829689402,-1.2918328762967684,-1.2918328762967684
185,2.090909090909091,17,0.0038085775790693828,-0.4129701521921601,0.014751959717213875,0.0019042887895346912,97,501,550,575,2.924100204683553,-2.66569440236291,2.1990543277136663,-2.0605019091950654,1.0000000000000002
186,2.237623762376238,17,0.0036985516733491534,-0.45720075267110416,0.018024036063997897,0.0018492758366745765,88,505,606,678,3.4562648102941402,-2.9712140601552317,2.789995527992586,-2.7221731045864828,-1.0000000000000022
187,2.335974643423138,19,0.0037078962594018056,-0.4637157805240143,0.024624583520759094,0.001853948129700903,79,512,631,737,4.00477369151521,-3.628629475214836,2.83073916949822,-2.5394062082209876,-1.020503306397997
188,2.3238993710691824,19,0.003659684048927846,-0.4671296816048003,0.017599009745066136,0.0018298420244639232,81,515,636,739,4.124578663379188,-3.7794707065911988,2.8122022821779438,-2.6021990037708105,-1.0384866329650821
189,2.4140969162995596,18,0.00355014252396994,-0.4906822209646443,0.02166008189182636,0.0017750712619849702,80,518,681,822,4.38898058097379,-3.6998115874987945,2.5992380833284052,-2.573430473088059,-1.1830051931463683
190,2.406480117820324,18,0.00354938070474974,-0.49862350666425204,0.018290692980435955,0.0017746903523748702,85,514,679,817,4.551649131722764,-3.950138631037205,2.60418741468602,-2.551921725813778,-1.2967054896453387
191,2.4257871064467764,17,0.0036423229826528175,-0.5181272153613707,0.015857387356232707,0.0018211614913264088,82,488,667,809,4.413849159534438,-3.815021604404077,-2.736646978044774,2.6559799935699138,-1.329316107806858
192,2.491899852724595,18,0.0036753685143430604,-0.5206230922099342,0.019651710497733,0.0018376842571715302,83,482,679,846,4.428231980054507,-3.7765591881083425,2.556359196768413,-2.517692110991084,-1.3082199946437607
193,2.4033898305084747,18,0.004080458116313199,-0.4956032970515516,0.02318165572132713,0.0020402290581566,82,430,590,709,3.5996477723833733,-2.4589600330192356,-1.8426884915179675,-1.8426884915179675,1.5856741052409706
194,2.3179297597042514,15,0.004292462517970836,-0.45892580319851944,0.02028753171784141,0.002146231258985418,85,398,541,627,3.1417515318064835,-2.0787954119326453,-1.7073767505314825,-1.7073767505314825,1.4473846166389615
195,2.436697247706422,16,0.004479222881813276,-0.4784970242181347,0.01836341675269899,0.002239611440906638,77,383,545,664,3.65842462859794,-2.2036297978070465,-2.2036297978070465,-2.178341576508753,2.026858534082032
196,2.5764499121265376,15,0.0045360033664199615,-0.5296496433994862,0.016414907540956883,0.0022680016832099803,72,493,569,733,3.9979431510946704,-2.5702568007243043,-2.5702568007243043,1.4142135623730965,-1.4142135623730965
197,2.5576323987538943,16,0.003990066144701862,-0.5090754903446624,0.01299016956093007,0.0019950330723509315,81,512,642,821,4.039038646595725,-2.580189816641668,-2.580189816641668,-1.9326918579409202,1.864013310051264
198,2.5855161787365177,16,0.003989994102988454,-0.4994596048453138,0.01121190555981006,0.0019949970514942265,79,550,649,839,3.8734676082235184,-3.1659700821302414,1.3359628206382401,-1.3157285893040882,-1.3157285893040882
199,2.54773082942097,15,0.003993308510064217,-0.5074659043434839,0.014258986713623741,0.0019966542550321083,80,539,639,814,3.868501916086218,-3.0908360481752823,-1.3925632481813972,-1.3925632481813972,1.3352783568964066
200,2.5646359583952454,16,0.003816422557135781,-0.4950150101826141,0.014190813560385119,0.0019082112785678907,82,497,673,863,4.315465295986126,-3.636173986753763,-1.3488236269256908,-1.3488236269256908,1.1411040507231391
201,2.5803698435277385,18,0.0036757405178457817,-0.5019963417159592,0.02497462520870505,0.0018378702589228904,79,485,703,907,4.502004053662975,-3.225536208682181,-2.2709008363604415,1.0000000000000018,-1.0000000000000002
202,2.539454806312769,17,0.003648641963093059,-0.4883831128761368,0.024293829354409033,0.0018243209815465295,76,498,697,885,4.30511142452994,-3.1169101064124525,-2.132858284017882,-1.1758819625824313,1.0445751454676266
203,2.4713584288052375,17,0.0040514072603364554,-0.48144012072573417,0.026215292553468075,0.0020257036301682273,72,464,611,755,4.192523790719701,-2.33559440798136,-2.33559440798136,-1.4295529505491027,-1.4295529505491027
204,2.479553903345725,16,0.004617418814424069,-0.5116051062250565,0.025968937607277504,0.0023087094072120344,63,412,538,667,3.924856165343366,-2.3437512663573115,-2.3437512663573115,1.2732518469163958,1.0000000000000009
205,2.4763705103969755,17,0.004690095663630635,-0.5130736900305143,0.019376511997442922,0.0023450478318153174,64,401,529,655,3.9243042652291775,-2.320552240734601,-2.320552240734601,1.2775370379911437,-1.1283020547228704
206,2.4312267657992566,17,0.004527424144877572,-0.5035566863222697,0.013098923757767915,0.0022637120724387865,68,410,538,654,3.8487940626214194,-2.370945768699805,-2.135883043965118,-2.135883043965118,1.736461738082545
207,2.4728682170542635,16,0.004801685858357794,-0.4990019713262718,0.011717655341121836,0.002400842929178897,62,389,516,638,3.7766530309238933,-2.4468003729557766,-1.9159408059726233,-1.9159408059726233,1.5997799504876407
208,2.458167330677291,17,0.004906521618118344,-0.49791759120756507,0.009972410986350868,0.0024532608090591726,62,437,502,617,3.8111659494771395,-3.4283662349539914,-1.7359285625062129,1.5409813408233715,1.000000000000001
209,2.426614481409002,17,0.004758067610605885,-0.4683308143691245,0.007189124536300003,0.0023790338053029433,64,435,511,620,3.81647646656535,-3.521002959683596,-1.8608441897433987,1.7969924015681378,1.0000000000000013
210,2.3916666666666666,16,0.004993041057759219,-0.45277503743883635,0.011828476123595505,0.00249652052887961,66,416,480,574,3.426907553907518,-3.390052097027281,1.9498970890786145,-1.9281344903288575,1.0
211,2.4212678936605316,17,0.004961614536189615,-0.4392055830062002,0.01196281071563603,0.002480807268094807,64,402,489,592,3.7777895537776467,-3.721075010173284,1.9072260016704643,-1.8918644551958064,1.0421713366470022
212,2.388059701492537,16,0.005102691669855848,-0.42996579243210503,0.022024716114719043,0.0025513458349279245,64,352,469,560,4.19454458570589,-3.718459942013133,1.7268488373175765,-1.6057027897432337,1.0603327934401416
213,2.48,14,0.005232067510548523,-0.42486851260858494,0.02526752510887134,0.0026160337552742618,55,348,475,589,4.3603665089242805,-3.8723544177452713,1.3607168607254434,-1.230944349730868,-1.1012194980959509
214,2.4698795180722892,15,0.004969576495115271,-0.4243473098839752,0.027900994695764913,0.002484788247557635,55,359,498,615,4.502376643012766,-4.0288706206165665,-1.7730998256199386,1.7609791376426405,-1.0
215,2.4407484407484406,16,0.005084892584892585,-0.42054965783460985,0.02593234383920535,0.0025424462924462923,52,352,481,587,4.169807368251101,-3.6724122070180596,1.4274388456728508,-1.2609681440118459,1.0000000000000013
216,2.3728813559322033,15,0.00503796466227644,-0.4001927082875944,0.02501311957081573,0.00251898233113822,53,349,472,560,4.071851974244518,-3.653666075019119,-1.1670985405669208,1.0551927758493604,-1.0
217,2.3266129032258065,15,0.0047002280873248625,-0.3878879004942215,0.028363603410514106,0.002350114043662431,55,371,496,577,3.9600286601804937,-3.283661626998126,-1.0591291495203996,-1.0000000000000007,0.9999999999999987
218,2.354581673306773,16,0.004699763818975594,-0.4462055218852761,0.03496606522319114,0.0023498819094877974,49,370,502,591,4.345698406088457,-3.4967496937796927,-1.1100403821953926,-0.9999999999999997,0.9999999999999992
219,2.3196881091617936,16,0.004530640838206628,-0.4520711513779663,0.0283665401303492,0.002265320419103314,58,389,513,595,4.162008022416374,-3.310791223155849,-1.2237465170639958,1.2187278507257049,-1.0000000000000036
220,2.2767295597484276,15,0.004783045293589133,-0.47287265341336376,0.032261972983165806,0.0023915226467945668,59,365,477,543,4.011250567474915,-3.017605705443082,1.3188623623241624,-1.239626951894386,-1.0000000000000002
221,2.1863636363636365,16,0.004980327189894387,-0.4675401255877345,0.03209846871803916,0.002490163594947194,58,352,440,481,3.4564271106350386,-1.8208753994769562,-1.8208753994769562,1.0000000000000002,1.0000000000000002
222,2.1662591687041566,15,0.005309458746823912,-0.4786923060502931,0.03779943291897438,0.0026547293734119565,54,327,409,443,3.360592053339819,-1.9482236977029919,-1.275340434671185,-0.5537827110561298,-0.5537827110561298
223,2.1319796954314723,15,0.005424884721199676,-0.45849977186133867,0.03680319326749468,0.002712442360599837,54,325,394,420,3.1280268316272077,-1.5867379398274126,-1.3145415202136297,0.8158280256149621,-0.7652881524857805
224,2.1662198391420913,15,0.0058231716105970185,-0.46634499681911445,0.025990621103582835,0.0029115858052985097,51,312,373,404,2.9210020028051105,-2.300500655751502,1.849614235914475,-1.608438941378113,-0.6814924716815647
225,2.069182389937107,12,0.006527389242703807,-0.431000761957647,0.012444123130617107,0.0032636946213519037,55,275,318,329,2.709086851572249,-2.5350245004314154,1.785155535281639,-1.6345846953793899,-0.67675541563475
226,2.218068535825545,14,0.006931464174454827,-0.46990528174888935,0.03913172726567175,0.0034657320872274145,45,257,321,356,3.0838087072091698,-2.3230989116089895,2.2845472591401927,-1.5315158343490238,-1.5315158343490238
227,2.403361344537815,15,0.006751015012746673,-0.4691100509058908,0.04172233485404908,0.003375507506373336,44,268,357,429,3.5655961598215917,-2.5289665850268452,2.403667996849338,-2.198085058349847,-0.9290825034401107
228,2.4530120481927713,17,0.005925149874861767,-0.4687157714267696,0.0368335161833647,0.002962574937430883,45,311,415,509,4.047846892595619,-3.0986080237441183,2.5200265224043368,-2.3083493775141175,-1.1348303634377341
229,2.502202643171806,16,0.0055236261438671224,-0.47169763282504446,0.04101636707699903,0.002761813071933561,45,336,454,568,4.317596098848917,-3.4271678464171127,2.4461972378487205,-2.144645858632389,-1.1588091881438436
230,2.5363825363825363,18,0.005284130284130285,-0.4581357353612075,0.04129180501705539,0.002642065142065142,48,360,481,610,4.725417006650773,-3.9112240192686754,2.2485155246283934,-1.8600529517864053,-1.2747744876594806
231,2.4728682170542635,15,0.004801685858357792,-0.453268164584347,0.04827444282303922,0.002400842929178897,52,387,516,638,4.834536613137937,-3.9446460824731213,1.975938460961332,-1.2461864157647269,-1.2461864157647269
232,2.4877126654064274,15,0.004711577017815203,-0.4539559768979686,0.049229700974228505,0.0023557885089076015,47,394,529,658,5.068090673441984,-4.253445213763718,1.9693641616000634,-1.2520690417607592,-1.0863331785310584
233,2.503846153846154,15,0.0048243663850600265,-0.4554123266651564,0.03679705289103943,0.0024121831925300132,42,369,520,651,5.039917532184616,-4.3687896171081855,1.9587491616703328,-1.5044271002604805,0.839507760141775
234,2.4282828282828284,14,0.004915552283973335,-0.4366163139781456,0.037730062600894815,0.002457776141986668,43,376,495,601,4.617460962891975,-3.9441553098121145,1.7021450682923394,-1.6560329127597584,1.0
235,2.411899313501144,16,0.005531879159406294,-0.41377848460941574,0.0429122250962538,0.002765939579703147,41,329,437,527,4.340078434895464,-3.51350533062883,1.577593437084119,-1.1159453104899204,-1.0705128441285505
236,2.360189573459716,15,0.005606151005842557,-0.4016792141979647,0.03356093983948333,0.0028030755029212775,40,315,422,498,4.2500117722131305,-3.3895427058815764,-1.6794515592784882,1.6569616449975109,1.0154137784459427
237,2.312997347480106,15,0.006151588690106664,-0.4163708490173072,0.031830943589365626,0.0030757943450533324,37,278,377,436,3.9423566283205744,-2.8757968195200756,-1.4121504190863932,-1.4121504190863932,1.033769830367019
238,2.251716247139588,13,0.005164486805366028,-0.404135336482268,0.03796026414460785,0.002582243402683014,43,346,437,492,3.969496514597236,-2.899214937420585,-1.526640061183867,-1.0000000000000016,1.000000000000001
239,2.185846560846561,22,0.0007230719685235068,-0.4418748729857911,0.026399004151882625,0.0003615359842617534,225,2706,3024,3305,6.436760177186921,-5.032614781745686,-1.6702992106345826,1.5738723105954173,-1.1836562643797928
240,2.2486668537749086,24,0.0006312933334573017,-0.4730898545108625,0.026282570265894513,0.00031564666672865085,270,2972,3563,4006,7.355576635028661,-4.524988083862453,-3.7875081397953765,2.038361275352689,-1.966850968268641
241,2.3482019363762103,24,0.0004060525568694813,-0.4925676924990484,0.0170600838434096,0.00020302627843474063,126,4771,5784,6791,9.145036525366908,-7.264425162202475,-3.0524643094134314,-2.2889128176474576,1.9860367105718733
242,2.380215885290801,25,0.0003835346254094104,-0.4766728534856478,0.017201594200641584,0.00019176731270470517,115,5059,6207,7387,9.906219284385648,-8.16478646101178,-2.9179967875630033,2.079795607206721,-2.0577673356469717
243,2.3957856161245994,25,0.00036588051559630406,-0.48662170897346985,0.016175027245220096,0.00018294025779815205,72,5338,6549,7845,10.068117361804063,-8.36751849561556,-2.952510121971179,2.0725587995281263,-1.7066545675502605
244,2.646078102271456,26,0.00029611438029000174,-0.5269345918072165,0.02410287069283619,0.00014805719014500087,59,6296,8937,11824,14.671492692301296,-12.84733634803757,-2.969787612271279,2.051271615591084,-1.9903521507832742
245,2.6383149448345034,27,0.0002646519154212562,-0.5480263227942082,0.026345253231759187,0.00013232595771062812,54,7120,9970,13152,15.31776779397896,-13.47043249405256,-2.924543841539158,2.0883476643377543,-1.8543046787519732
246,2.6594973417109715,24,0.0003213894068532896,-0.6538932576284426,0.028009247461294257,0.0001606947034266448,32,5925,8276,11005,14.611862880576437,-12.694120030053691,-2.430571536594007,-2.430571536594007,1.4629023374035135
247,2.6146269391775423,24,0.00032195874143301834,-0.6868431406845328,0.027432595485676226,0.0001609793707165092,26,5967,8122,10618,13.794475892645314,-11.855887514001484,-2.532065490693556,-2.016056029423133,1.4680673226026206
248,2.9751243781094527,19,0.0004934689630302627,-0.7051247578328845,0.036208706261011504,0.00024673448151513123,26,3467,6030,8970,14.64441773304454,-12.956478181327792,-2.11207400062795,-1.8744407752485508,-1.0317894916245258
249,2.997090535683724,21,0.000513024740788039,-0.7124032200477581,0.04239431061259138,0.0002565123703940195,26,3295,5843,8756,12.26261345093862,-10.378165694328391,2.805999017776586,2.805999017776586,-1.9397723772609068
250,3.0308873415461526,20,0.0005412298824189558,-0.6902106813638459,0.04547001387691908,0.0002706149412094779,25,3083,5601,8488,11.038259324486596,-9.016991280662138,5.735677395003734,-3.57674692921992,-3.57674692921992
251,2.7808607021517555,19,0.0007875561320169232,-0.6970263920235824,0.048000121483381064,0.00039377806600846156,26,2335,3532,4911,9.214264707176842,-7.5684188913660595,6.396348171717233,-3.738858515800688,-3.738858515800688
252,2.4626075446724025,18,0.0008151630402755387,-0.6780074110801029,0.039004373496148305,0.00040758152013776935,27,2433,3022,3721,7.337562646007228,6.069694625348685,-5.659437810336444,-3.575923374601346,-3.575923374601346
253,2.427061310782241,18,0.0008555027531837295,-0.6922995540766604,0.033945979818224344,0.0004277513765918648,33,2517,2838,3444,6.866802336722904,-4.826994389292541,4.695332946202596,-3.3454625488603043,-3.3454625488603043
254,2.4048066090874953,16,0.000903383399356685,-0.6938045160604612,0.03160828576796672,0.0004516916996783425,32,2401,2663,3202,6.202692610602034,-3.029064605317458,-3.029064605317458,-2.6934414642980404,2.5545031936621876
255,2.4065297525013163,17,0.0012679292689680274,-0.7426840706925122,0.03625090830877769,0.0006339646344840138,32,1812,1899,2285,5.835282657561191,-2.92171977344455,-2.92171977344455,-1.6004851804402431,1.600485180440243
256,2.356300434512725,15,0.0014635406425544876,-0.7089921374660885,0.02317559340889671,0.0007317703212772438,32,1551,1611,1898,5.085772208904356,-2.5428861044521787,-2.5428861044521787,1.7153441033560048,-1.4719843808761062
257,2.328476821192053,16,0.001543059523652785,-0.7030212467676874,0.02527796626199699,0.0007715297618263926,34,1455,1510,1758,4.895550760142191,-2.4477753800710973,-2.4477753800710973,1.3532099641993272,-1.0000000000000007
258,2.2948021722265324,15,0.0017816787051448228,-0.6680807561665544,0.021336686221899246,0.0008908393525724115,41,1247,1289,1479,4.3780310520245,-2.1890155260122466,-2.1890155260122466,1.2207440846057567,-0.7244919590005159
259,2.2101105845181674,16,0.0017471229917139662,-0.6435604102313118,0.0309412911859565,0.0008735614958569832,42,1221,1266,1399,4.3398570704602175,-2.1699285352301105,-2.1699285352301105,1.2207440846057598,-0.7244919590005154
260,2.20017873100983,15,0.0019679595089533374,-0.6508983109841264,0.036346346759512725,0.0009839797544766683,44,1071,1119,1231,4.859430160080118,-2.4297150800400606,-2.4297150800400606,1.2599210498948739,-0.6299605249474376
