model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GCN_binary_lr0.001,0.001,64,64,1,0.3,32,42,MLP,0.5908575376368458,0.8064444340192355,0.8407152311669456,0.7448118095372938,0.5349831318355267,0.5412771019870569,0.7096037828142834,0.5198294243070363,0.5268729641693811,0.5638036015027853,0.5906007751937985,0.5756227758007118,0.6283569159688132,0.5529598548423679,0.5501700680272109
GCN_binary_lr0.001,0.001,64,64,2,0.3,32,14,MLP,0.6300859163760152,0.7173040509223938,0.74630882177088,0.6921175837501597,0.5384314109353403,0.5146872348374514,0.6605590062111801,0.5183808343659645,0.5003700962250185,0.5511076564321803,0.6080426356589147,0.6014234875444839,0.6008898933540504,0.5596432552954292,0.5462626262626262
GCN_binary_lr0.001,0.001,64,64,3,0.3,32,8,MLP,0.6513151755984525,0.7170210572389456,0.7238017717997233,0.6571396896505362,0.5320738077263987,0.5266037189245324,0.6410086264100863,0.5241970021413276,0.5169785169785169,0.5005829770695686,0.5930232558139535,0.6637010676156584,0.5621590165126937,0.556490111388952,0.5812232177639267
GCN_binary_lr0.001,0.001,64,128,1,0,32,4,MLP,0.6585844607086655,0.7122313508620629,0.7208839141660266,0.6402537715438479,0.5273579515578992,0.5125406054887856,0.5822024738801489,0.5026439482961222,0.5114079020589872,0.6280606296152351,0.8289728682170543,0.8176156583629893,0.6042627446092484,0.6258229700073152,0.6292365628209518
GCN_binary_lr0.001,0.001,64,128,2,0,32,126,MLP,0.46684374788286276,1.4842790961265564,1.7904354135195415,0.860804643461744,0.5368430664473288,0.5370174833145477,0.7246977160770264,0.5093240093240093,0.5238709677419355,0.8385801269594507,0.6351744186046512,0.7224199288256228,0.7774908413909074,0.5653298835705045,0.6073298429319371
GCN_binary_lr0.001,0.001,64,128,3,0,32,13,MLP,0.614310386017983,0.7408340087303749,0.740143155058225,0.7141674613989057,0.5407933295399916,0.5425617551702739,0.6585096087377299,0.5228369847753435,0.5252185608607935,0.6170488405233838,0.6821705426356589,0.6948398576512456,0.6371054039593366,0.5919697288206853,0.5982382229031022
GCN_binary_lr0.001,0.001,64,128,1,0.1,32,17,MLP,0.6081079150208776,0.7561419615378746,0.7836544439196587,0.7212501909732214,0.5451383020476535,0.540464200681349,0.6387174833635814,0.5285602503912363,0.5174603174603175,0.6838968778339163,0.6545542635658915,0.7250889679715302,0.6605355355355356,0.5848484848484848,0.6039273805113005
GCN_binary_lr0.001,0.001,64,128,2,0.1,32,7,MLP,0.6497821754797152,0.7179046786748446,0.7413812362485461,0.6559104707803964,0.5408555347109549,0.5300528108813212,0.5977947625610825,0.5049439683586026,0.5046029919447641,0.6180852442026169,0.7422480620155039,0.7802491103202847,0.6077707006369427,0.6010200078462142,0.6128581411600279
GCN_binary_lr0.001,0.001,64,128,3,0.1,32,6,MLP,0.6522797079560179,0.724448301241948,0.745560921728611,0.654923594683386,0.5382243733474551,0.518680503666367,0.586810979692033,0.5068646679742225,0.5157622739018087,0.6813058686358336,0.876453488372093,0.8879003558718861,0.6305377375457107,0.6422865258299307,0.6525008172605427
GCN_binary_lr0.001,0.001,64,128,1,0.2,32,31,MLP,0.5641146414521812,0.8297181234909938,0.8962690962685479,0.7738986234672022,0.5387342210128598,0.5541267999392105,0.69331957699252,0.5156673114119923,0.5255905511811023,0.6964632724446171,0.6458333333333334,0.7126334519572953,0.6948878691914948,0.5734566573456658,0.6049848942598187
GCN_binary_lr0.001,0.001,64,128,2,0.2,32,41,MLP,0.5451622107384367,0.8765507514660175,0.9332719130648507,0.7946150074683264,0.5339217707769965,0.5621113587720521,0.6842954257402927,0.517474185861795,0.5297504798464492,0.7694001813706439,0.6312984496124031,0.7366548042704626,0.7243566288571777,0.5687472719336534,0.6163007071082992
GCN_binary_lr0.001,0.001,64,128,3,0.2,32,5,MLP,0.6611387791347306,0.7271176374875582,0.7423352350791296,0.6435861923679825,0.5307476639024098,0.5360474633046695,0.5527961250550418,0.49696802646085997,0.5120724346076458,0.8131882368182407,0.873546511627907,0.905693950177936,0.6581734297997274,0.6335207308503162,0.6542416452442159
GCN_binary_lr0.001,0.001,64,128,1,0.3,32,7,MLP,0.6490854851700998,0.7310115300692045,0.7585838321182463,0.6637806234570987,0.5400912326858363,0.5025910734413191,0.5953958450308815,0.512994683992912,0.5079559363525091,0.6868765384117114,0.8415697674418605,0.7384341637010676,0.6378729547641964,0.6374311926605505,0.6018854242204495
GCN_binary_lr0.001,0.001,64,128,2,0.3,32,201,MLP,0.41581784824283474,1.5826557553731477,1.7464176052146487,0.8897055149709662,0.5309832219743404,0.5663230898798142,0.7868914328846396,0.5117831893165751,0.5387627251370399,0.8103381267003498,0.6312984496124031,0.6120996441281139,0.7984426857288741,0.5652928416485901,0.573094543940025
GCN_binary_lr0.001,0.001,64,128,3,0.3,32,12,MLP,0.6304414545033535,0.7402207333308,0.7760003755489985,0.6879157029473577,0.5514980178850429,0.5337417364268435,0.6091901206203332,0.5172191824911491,0.5100446428571429,0.6870060888716155,0.7785852713178295,0.8131672597864769,0.6457622990745251,0.6215432218139625,0.6268861454046639
GCN_binary_lr0.001,0.001,64,16,1,0,32,165,MLP,0.6282941935965733,0.789297119470743,0.8534096231063207,0.6981630033458727,0.5410785343804458,0.5348815396208255,0.6178351221740124,0.5004522158577027,0.507791509940892,0.7009975385412618,0.8042635658914729,0.8407473309608541,0.6567943193542514,0.6169856903921205,0.6331658291457286
GCN_binary_lr0.001,0.001,64,16,2,0,32,161,MLP,0.6248197022432126,0.7539821349657498,0.804499101307657,0.6951276305318226,0.5464426153776817,0.5238741277339446,0.6392205297104433,0.5268614514608859,0.5087310826542492,0.6034460422334499,0.5416666666666666,0.3887900355871886,0.6208183393309343,0.5341614906832298,0.44074634392334844
GCN_binary_lr0.001,0.001,64,16,3,0,32,16,MLP,0.6565193897942332,0.7027997012321766,0.7257745878563987,0.643128360136382,0.5431139345216633,0.5049617057788022,0.618254702436016,0.5325686194182712,0.5044117647058823,0.5194973442155719,0.6298449612403101,0.6103202846975089,0.5645899331221401,0.5771365149833518,0.5523349436392915
GCN_binary_lr0.001,0.001,64,16,1,0.1,32,208,MLP,0.621998785815624,0.7838598581460806,0.884520462817616,0.705813940666695,0.5484922170767983,0.5058731525689897,0.6037359638996747,0.5134950461223096,0.505664877757901,0.7453037958284752,0.7281976744186046,0.7544483985765125,0.6670918367346939,0.602284111400521,0.6054980364155659
GCN_binary_lr0.001,0.001,64,16,2,0.1,32,17,MLP,0.653534147803581,0.728953343629837,0.7710982312758764,0.6452365299535885,0.5312480047397993,0.5298030831676397,0.6067190850607577,0.5038684719535783,0.5,0.549812151833139,0.7572674418604651,0.7784697508896797,0.5768655702052468,0.6051103368176539,0.6089074460681977
GCN_binary_lr0.001,0.001,64,16,3,0.1,32,18,MLP,0.656623771718817,0.7335236558547387,0.7310683354735374,0.6414862379867291,0.531666774645454,0.5438566982434366,0.5968477269766836,0.49897149573905375,0.5130434782608696,0.5936002072807358,0.8226744186046512,0.7873665480427047,0.5952195375422188,0.6211816352661423,0.6212706212706213
GCN_binary_lr0.001,0.001,64,16,1,0.2,32,216,MLP,0.6228850138360176,0.7727760741343865,0.9691676017310884,0.6977261754413312,0.557721586555796,0.5019261882448297,0.6447887323943662,0.513403461146929,0.5016479894528675,0.5930820054411193,0.7330426356589147,0.6770462633451957,0.6178554558337269,0.6038714827379764,0.5762968572510413
GCN_binary_lr0.001,0.001,64,16,2,0.2,32,66,MLP,0.6343763454607061,0.7315465986728669,0.7846404678291745,0.6823443786219352,0.5411468427002584,0.5172969092336723,0.6306494228897233,0.5179794520547946,0.5031315240083507,0.5875113356652416,0.5862403100775194,0.6432384341637011,0.608316566063045,0.55,0.5646231940648184
GCN_binary_lr0.001,0.001,64,16,3,0.2,32,146,MLP,0.6218351692763421,0.7808587381472955,0.8055876543124517,0.7041692842354713,0.5371154781488492,0.5413186573118376,0.6168994733226472,0.5117044623262619,0.5169934640522876,0.6980178779634668,0.6778100775193798,0.7037366548042705,0.6549565428797179,0.5831596498541058,0.5960813865862848
GCN_binary_lr0.001,0.001,64,16,1,0.3,32,22,MLP,0.6522827317502434,0.7151378663686606,0.7674730138646232,0.6475464940387907,0.5484524292410312,0.4989306429756462,0.6065359477124183,0.5271007639141506,0.5074183976261127,0.6011141339551755,0.7020348837209303,0.7606761565836299,0.603812870063114,0.6021192603365884,0.6087575649697401
GCN_binary_lr0.001,0.001,64,16,2,0.3,32,22,MLP,0.6540463845675529,0.7182507249025198,0.7329444471332762,0.6457982089879688,0.5405459172751037,0.510636184318841,0.6347462061747776,0.5119942713927677,0.51252408477842,0.47143412359113873,0.6928294573643411,0.7099644128113879,0.5410347903657449,0.588840848260243,0.5953002610966057
GCN_binary_lr0.001,0.001,64,16,3,0.3,32,151,MLP,0.6233228846736576,0.7636967778205872,0.7890023539463679,0.7001242435735948,0.5281404456613183,0.5569478128443156,0.673668541184254,0.5143394452280207,0.5349611542730299,0.5276590231895323,0.5300387596899225,0.4288256227758007,0.5917907737014166,0.5220711047482701,0.4760493827160494
GCN_binary_lr0.001,0.001,64,32,1,0,32,40,MLP,0.6172425134211593,0.749909494473384,0.7620657798316743,0.7078817214203235,0.5351076595457004,0.5478095990425653,0.6641498475388413,0.5099106101826661,0.5202193283070596,0.5925638036015027,0.6356589147286822,0.6752669039145908,0.6263179515267698,0.5658831140823809,0.5876887340301974
GCN_binary_lr0.001,0.001,64,32,2,0,32,43,MLP,0.619380136392625,0.7600959860361539,0.7705964926216338,0.7072712952281778,0.5377128825265909,0.5258387051835716,0.6331787109375,0.5253234750462107,0.520618556701031,0.6719782355227361,0.688468992248062,0.5391459074733096,0.6520017597888254,0.5959320612287692,0.5297202797202797
GCN_binary_lr0.001,0.001,64,32,3,0,32,19,MLP,0.6467169434387491,0.7117518369968121,0.7429744758539729,0.6689807678406583,0.5536564199492218,0.5296067837286762,0.6612312202271895,0.526527625320161,0.522274325908558,0.4675476097940148,0.6971899224806202,0.7927046263345195,0.5477726341352357,0.5999583072753805,0.6296819787985866
GCN_binary_lr0.001,0.001,64,32,1,0.1,32,143,MLP,0.5823026780756364,0.8565544582330263,1.2088281214237213,0.7512276286504123,0.5346142434348897,0.5119691208318031,0.6826792963464141,0.5142633841344275,0.5123456790123457,0.6535820702163493,0.6375968992248062,0.7384341637010676,0.6678138857634522,0.5693272766601774,0.6049562682215743
GCN_binary_lr0.001,0.001,64,32,2,0.1,32,73,MLP,0.608339928568767,0.7743074348339668,0.8168590681420432,0.7251860225610474,0.535394507541614,0.5447669577386305,0.7014448924731183,0.5105941005400914,0.5243589743589744,0.5408731700997539,0.5954457364341085,0.7277580071174378,0.6107819471874771,0.5497651532095728,0.6095380029806259
GCN_binary_lr0.001,0.001,64,32,3,0.1,32,12,MLP,0.6480413303858992,0.7041984383876507,0.7540458738803864,0.6634494801290589,0.5455362977735713,0.5041092279733033,0.6543145441892833,0.5251547987616099,0.5076080340839927,0.4872392796994429,0.6574612403100775,0.7419928825622776,0.5585505309274523,0.5839070567986231,0.6028189374774123
GCN_binary_lr0.001,0.001,64,32,1,0.2,32,25,MLP,0.6260465924660858,0.728559626524265,0.7718207662304243,0.6952782272770901,0.555459078856439,0.5273501317105913,0.6427113107390772,0.5248251748251749,0.5185414091470952,0.6117372716673144,0.7272286821705426,0.74644128113879,0.6268418956591,0.6096669374492283,0.611962071480671
GCN_binary_lr0.001,0.001,64,32,2,0.2,32,117,MLP,0.5930235591981229,0.8246858427157768,0.8790475949645042,0.7420051682225057,0.5496234122423533,0.5431593603171185,0.7105347422350304,0.5228658536585366,0.5198358413132695,0.5749449410545407,0.6647286821705426,0.6761565836298933,0.6355889724310777,0.5853242320819113,0.5877803557617943
GCN_binary_lr0.001,0.001,64,32,3,0.2,32,125,MLP,0.5807296663337613,0.827386637375905,0.8931463989946578,0.753788352344557,0.5559404060377982,0.5359192354453464,0.6692933083176985,0.5197952218430034,0.5189393939393939,0.6932245109470139,0.7378875968992248,0.7313167259786477,0.6810487463408426,0.6099319183019624,0.6070901033973413
GCN_binary_lr0.001,0.001,64,32,1,0.3,32,12,MLP,0.6493986469865092,0.7166221962525294,0.7344738394021988,0.657073580146512,0.5455240914758729,0.5314122636491432,0.6072584997301673,0.5115542893320671,0.5123209169054441,0.5831066200285011,0.7829457364341085,0.7953736654804271,0.594937545436521,0.6188014551024316,0.6232136632973161
GCN_binary_lr0.001,0.001,64,32,2,0.3,32,51,MLP,0.6073402448964168,0.7614725553072416,0.8085494521591399,0.7212085431605186,0.5440867999218797,0.5389951210091057,0.6611726560389084,0.5161935225909636,0.521680216802168,0.6340199507708253,0.625484496124031,0.6850533807829181,0.6473116857350705,0.5656078860898138,0.5923076923076923
GCN_binary_lr0.001,0.001,64,32,3,0.3,32,200,MLP,0.5843166588009268,0.8379738780168386,0.9612139695220523,0.7498466214191671,0.5463657391758308,0.5491480762654982,0.701844262295082,0.531923890063425,0.5303030303030303,0.6211944552403161,0.6094961240310077,0.6539145907473309,0.659061232904955,0.5680740573492887,0.5856573705179283
GCN_binary_lr0.001,0.001,64,64,1,0,32,20,MLP,0.6145080124986344,0.7412154000539046,0.7833467374245325,0.7139787497301452,0.5380227346989364,0.5501675669001153,0.632399130224692,0.5084078711985689,0.5180348258706468,0.6781966575981345,0.688468992248062,0.7411032028469751,0.6544977183221854,0.5848940111133978,0.609809663250366
GCN_binary_lr0.001,0.001,64,64,2,0,32,191,MLP,0.5262271666872329,1.1289134506995862,1.4145120109121005,0.8120021594764315,0.537933652199387,0.5617994959536987,0.7219352400151191,0.5248767368892873,0.5387228260869565,0.7423241352506802,0.5673449612403101,0.7055160142348754,0.731987736331119,0.5452852153667055,0.610939907550077
GCN_binary_lr0.001,0.001,64,64,3,0,32,14,MLP,0.636779461896691,0.7529751640099746,0.7673517324858241,0.6810368403812628,0.5320721645709392,0.5216218291308368,0.6262471220260937,0.512388162422574,0.5088235294117647,0.6342790516906335,0.7214147286821705,0.7695729537366548,0.6302374975864067,0.5991951710261569,0.6126062322946175
GCN_binary_lr0.001,0.001,64,64,1,0.1,32,12,MLP,0.6388352939060756,0.7342479132688963,0.7576721823877759,0.680522909897009,0.5305788883630791,0.533152838109953,0.6052720513687057,0.5158645276292335,0.5117370892018779,0.6960746210649048,0.7010658914728682,0.7758007117437722,0.6475054229934925,0.594372561100842,0.6166902404526167
GCN_binary_lr0.001,0.001,64,64,2,0.1,32,5,MLP,0.6624569718882164,0.7083615550628075,0.7062920348511802,0.6320071857456027,0.5363948371116519,0.552106815389876,0.6073086715590834,0.5158116654954322,0.524810274372446,0.5253271149112579,0.7112403100775194,0.7998220640569395,0.563350930814115,0.5979633401221995,0.6337680648572436
GCN_binary_lr0.001,0.001,64,64,3,0.1,32,223,MLP,0.504895937307034,1.1356070683552668,1.417241382930014,0.8241786271749737,0.5424753338891894,0.5587216315649498,0.7489609310058188,0.514030612244898,0.536908077994429,0.7003497862417412,0.5857558139534884,0.6859430604982206,0.7238401285398675,0.5475543478260869,0.60234375
GCN_binary_lr0.001,0.001,64,64,1,0.2,32,8,MLP,0.6533753249956213,0.7115499629424169,0.7252413696712918,0.6517765288636796,0.5390677815711196,0.5137690600422993,0.6469575200918485,0.5197452229299363,0.5047923322683706,0.4380101049358725,0.5930232558139535,0.5622775800711743,0.5223638470451912,0.5539714867617108,0.531986531986532
GCN_binary_lr0.001,0.001,64,64,2,0.2,32,85,MLP,0.5424642884336397,0.9264924512459681,1.1358609447876613,0.7939194814436966,0.5499053307718887,0.5323522055191803,0.7147761785289846,0.5166605638960088,0.5200989486703772,0.7012566394610701,0.6836240310077519,0.748220640569395,0.7079518702589589,0.5885297184567257,0.6136446552353155
GCN_binary_lr0.001,0.001,64,64,3,0.2,32,4,MLP,0.6693080429211413,0.7068997960824233,0.723050508234236,0.612569254488712,0.536329462998017,0.5142051930699966,0.5592385953396783,0.502483201869705,0.5073091499729291,0.6622619510299261,0.8333333333333334,0.8336298932384342,0.606405693950178,0.6269363951157281,0.6307640525075732
GCN_binary_lr0.001,0.001,64,64,1,0.3,32,23,MLP,0.6112965260233197,0.7799887991868533,0.829829270641009,0.7184605343799547,0.5340705937143201,0.5269377445827688,0.6307746561655108,0.5061650331963325,0.5058561070831009,0.6951677678455759,0.7756782945736435,0.8069395017793595,0.6614076174041662,0.6125884828773676,0.6218717860815907
GCN_binary_lr0.001,0.001,64,64,2,0.3,32,101,MLP,0.5380207318696917,1.0113107167757474,1.2110016859240003,0.7993932946702667,0.5375857727149811,0.538561362571396,0.733604260089686,0.5207581227436823,0.5284005979073244,0.6781966575981345,0.5591085271317829,0.6290035587188612,0.7048131942107034,0.5392523364485982,0.5743298131600325
GCN_binary_lr0.001,0.001,64,64,3,0.3,32,10,MLP,0.6415814313088885,0.7163178553948035,0.7660359251830313,0.6722184887723186,0.5501028615317589,0.5363803016679121,0.6112935826174836,0.5157492841234489,0.5177038626609443,0.6268946754760979,0.7853682170542635,0.858540925266904,0.6189958426606972,0.6226233915882466,0.6459170013386881
GCN_binary_lr0.001,0.001,64,128,1,0,32,8,MLP,0.6435625508705282,0.7028060472928561,0.7182316564851337,0.6692103385060034,0.5414677274878312,0.546190128671116,0.650016818028927,0.5292598967297762,0.5345092024539877,0.5007125275294727,0.5959302325581395,0.6201067615658363,0.5656787413099158,0.5606198723792161,0.5741350906095551
GCN_binary_lr0.001,0.001,64,128,2,0,32,1,MLP,0.6828206878764782,0.7193568261770101,0.7468408776654137,0.5761159805401413,0.5303379313517818,0.4714134984359367,0.5482635026572735,0.5093824633230979,0.49511774842044803,0.5746858401347325,0.7233527131782945,0.7669039145907474,0.5611638203668564,0.5977977977977978,0.6017452006980802
GCN_binary_lr0.001,0.001,64,128,3,0,32,33,MLP,0.5668381866584407,0.8475623694749979,0.928075909614563,0.7731789210677193,0.5432463259043928,0.5518479850812427,0.6620814071484947,0.5173004453579994,0.5265432098765432,0.760720300557067,0.7315891472868217,0.7588967971530249,0.7079816734989148,0.6060606060606061,0.6217201166180758
GCN_binary_lr0.001,0.001,64,128,1,0.1,32,8,MLP,0.6403968987010774,0.7000507996632502,0.7046186029911041,0.6793641138445603,0.5519045814929993,0.5518741055711047,0.6590408405355025,0.5215736040609137,0.5270785659801678,0.5038217385671719,0.5973837209302325,0.6147686832740213,0.571071953010279,0.556910569105691,0.5675564681724846
GCN_binary_lr0.001,0.001,64,128,2,0.1,32,61,MLP,0.5242970400098441,1.0113070336671977,1.2054697449008624,0.8089794832452184,0.5416760561264347,0.535135224984486,0.717157668478948,0.521285140562249,0.5118362124120281,0.7348102085762405,0.6288759689922481,0.7117437722419929,0.7258766316867161,0.5700483091787439,0.595459620394492
GCN_binary_lr0.001,0.001,64,128,3,0.1,32,4,MLP,0.6740852317948273,0.6941652884850136,0.689081405599912,0.6287336911638212,0.5401088379229013,0.5548763788452528,0.7018960674157303,0.534944823962165,0.5359116022099447,0.2589713693483612,0.4932170542635659,0.5177935943060499,0.3783476861928646,0.5132341820015125,0.5266968325791855
GCN_binary_lr0.001,0.001,64,128,1,0.2,32,75,MLP,0.4971714826844494,1.0014682843134954,1.2138422181208928,0.8303600420261088,0.5492295244050838,0.5525817333873684,0.7428571428571429,0.5194753577106518,0.5269016697588126,0.7309236947791165,0.6332364341085271,0.7580071174377224,0.7368421052631579,0.5707423580786026,0.6216709230207953
GCN_binary_lr0.001,0.001,64,128,2,0.2,32,4,MLP,0.657267713768882,0.7038743211672857,0.706623814172215,0.6451872373378691,0.5385587554834446,0.5317795335672041,0.6044685172647258,0.505627962085308,0.516036655211913,0.5783132530120482,0.8270348837209303,0.8016014234875445,0.5911016949152542,0.6275735294117647,0.6278745644599303
GCN_binary_lr0.001,0.001,64,128,3,0.2,32,215,MLP,0.4524753367370207,1.4876403634364788,1.8299359149403043,0.8745353894043635,0.5398483977825852,0.5260821006572864,0.7282006732544251,0.5187004155647903,0.5123626373626373,0.8687653841171136,0.6652131782945736,0.6637010676156584,0.792296786389414,0.5828911059223095,0.5782945736434109
GCN_binary_lr0.001,0.001,64,128,1,0.3,32,17,MLP,0.6059628435049985,0.7339234420886407,0.7742480552858777,0.7303013356452694,0.541633216716243,0.5341541235546662,0.6848832084618774,0.5234009360374415,0.528169014084507,0.6039642440730665,0.6501937984496124,0.6672597864768683,0.6418835192069393,0.5799481417458946,0.589622641509434
GCN_binary_lr0.001,0.001,64,128,2,0.3,32,14,MLP,0.6214142719410961,0.7197593349676866,0.7223277886708578,0.7111103038333392,0.53641232498047,0.5322457447347425,0.6859027205276175,0.5244315432994678,0.5128888888888888,0.5389299132011919,0.5251937984496124,0.5133451957295374,0.6035983749274522,0.5248123940934398,0.5131169408626056
GCN_binary_lr0.001,0.001,64,128,3,0.3,32,10,MLP,0.628239949791081,0.7327078548761514,0.749290357861254,0.6957077628283697,0.5399826670572683,0.5530764396347564,0.6194968553459119,0.5105524518932341,0.5200650759219089,0.6635574556289675,0.7969961240310077,0.853202846975089,0.6407706261337337,0.6223987892546349,0.6462264150943396
