Prob Old Nodes,Prob New Nodes,Prob OO,Prob NN,Prob ON,Prob OON
508.0,36.0,526.0,2.0,36.0,9.0
469.0,50.0,480.0,2.0,57.0,6.0
482.0,51.0,486.0,2.0,57.0,4.0
442.0,37.0,427.0,1.0,41.0,9.0
453.0,28.0,427.0,1.0,34.0,5.0
464.0,31.0,436.0,1.0,34.0,4.0
458.0,39.0,422.0,1.0,39.0,4.0
456.0,47.0,424.0,1.0,53.0,7.0
463.0,38.0,426.0,0.0,41.0,5.0
460.0,57.0,412.0,3.0,55.0,8.0
499.0,98.0,440.0,4.0,114.0,13.0
602.0,91.0,557.0,1.0,114.0,16.0
680.0,76.0,659.0,11.0,89.0,16.0
760.0,139.0,752.0,3.0,172.0,38.0
881.0,86.0,924.0,0.0,101.0,47.0
936.0,66.0,1030.0,0.0,77.0,23.0
948.0,68.0,1059.0,0.0,88.0,16.0
917.0,367.0,1039.0,2.0,381.0,43.0
1176.0,185.0,1318.0,0.0,187.0,30.0
1260.0,131.0,1416.0,1.0,132.0,16.0
1245.0,65.0,1337.0,0.0,68.0,22.0
1186.0,57.0,1243.0,2.0,58.0,35.0
1157.0,62.0,1231.0,1.0,67.0,42.0
1138.0,45.0,1231.0,0.0,51.0,19.0
818.0,48.0,836.0,1.0,52.0,11.0
678.0,42.0,681.0,0.0,52.0,27.0
605.0,44.0,611.0,0.0,53.0,8.0
589.0,42.0,586.0,0.0,53.0,16.0
550.0,29.0,547.0,1.0,41.0,10.0
486.0,41.0,489.0,0.0,52.0,10.0
505.0,76.0,502.0,0.0,102.0,26.0
527.0,44.0,557.0,1.0,56.0,9.0
510.0,37.0,548.0,0.0,46.0,9.0
501.0,39.0,547.0,2.0,40.0,9.0
497.0,37.0,528.0,2.0,42.0,26.0
519.0,54.0,554.0,4.0,60.0,18.0
572.0,69.0,598.0,0.0,88.0,45.0
693.0,484.0,643.0,31.0,584.0,62.0
1178.0,168.0,1266.0,12.0,194.0,57.0
1334.0,109.0,1481.0,6.0,124.0,42.0
1400.0,79.0,1608.0,2.0,92.0,51.0
1453.0,56.0,1697.0,0.0,67.0,44.0
1462.0,41.0,1733.0,2.0,45.0,24.0
1430.0,22.0,1679.0,3.0,19.0,8.0
872.0,40.0,983.0,1.0,44.0,14.0
671.0,43.0,760.0,1.0,55.0,6.0
574.0,39.0,647.0,1.0,45.0,6.0
498.0,28.0,543.0,3.0,29.0,9.0
425.0,33.0,450.0,2.0,34.0,6.0
395.0,31.0,404.0,0.0,45.0,14.0
393.0,32.0,422.0,2.0,39.0,8.0
381.0,23.0,394.0,0.0,28.0,5.0
370.0,21.0,365.0,0.0,25.0,6.0
389.0,63.0,384.0,2.0,76.0,13.0
416.0,47.0,420.0,3.0,48.0,13.0
450.0,36.0,443.0,3.0,38.0,15.0
493.0,76.0,483.0,7.0,89.0,31.0
547.0,45.0,565.0,0.0,61.0,15.0
583.0,56.0,627.0,3.0,74.0,12.0
650.0,89.0,705.0,3.0,100.0,26.0
670.0,69.0,736.0,1.0,82.0,20.0
731.0,85.0,788.0,5.0,95.0,36.0
808.0,86.0,900.0,8.0,92.0,32.0
898.0,193.0,931.0,20.0,208.0,42.0
1108.0,145.0,1150.0,10.0,169.0,41.0
1213.0,76.0,1291.0,5.0,88.0,22.0
1205.0,76.0,1281.0,5.0,79.0,12.0
1217.0,74.0,1271.0,5.0,75.0,21.0
1172.0,58.0,1234.0,6.0,54.0,19.0
1100.0,73.0,1148.0,4.0,83.0,20.0
916.0,49.0,935.0,3.0,55.0,10.0
760.0,67.0,752.0,4.0,66.0,28.0
734.0,65.0,732.0,1.0,75.0,14.0
724.0,52.0,717.0,0.0,63.0,20.0
679.0,35.0,684.0,0.0,36.0,9.0
636.0,38.0,640.0,0.0,38.0,9.0
568.0,25.0,567.0,0.0,30.0,25.0
675.0,43.0,557.0,4.0,45.0,147.0
689.0,96.0,680.0,8.0,107.0,36.0
755.0,64.0,758.0,7.0,64.0,18.0
793.0,62.0,772.0,5.0,71.0,15.0
836.0,41.0,822.0,1.0,48.0,11.0
871.0,49.0,842.0,1.0,49.0,38.0
878.0,39.0,875.0,1.0,39.0,13.0
730.0,48.0,729.0,4.0,46.0,55.0
634.0,46.0,651.0,3.0,51.0,17.0
618.0,38.0,614.0,0.0,47.0,23.0
590.0,38.0,584.0,1.0,40.0,9.0
591.0,40.0,567.0,2.0,46.0,7.0
583.0,38.0,555.0,3.0,45.0,20.0
606.0,40.0,589.0,1.0,54.0,8.0
558.0,41.0,534.0,5.0,42.0,10.0
549.0,40.0,526.0,0.0,54.0,13.0
527.0,38.0,512.0,6.0,49.0,8.0
521.0,27.0,532.0,1.0,33.0,7.0
499.0,22.0,520.0,0.0,30.0,6.0
456.0,31.0,463.0,2.0,36.0,10.0
435.0,33.0,441.0,2.0,36.0,12.0
437.0,39.0,446.0,3.0,48.0,14.0
403.0,27.0,424.0,0.0,34.0,8.0
411.0,50.0,430.0,1.0,62.0,23.0
434.0,31.0,471.0,0.0,38.0,12.0
443.0,15.0,481.0,0.0,19.0,11.0
419.0,26.0,455.0,2.0,29.0,4.0
400.0,25.0,439.0,0.0,30.0,9.0
369.0,34.0,399.0,1.0,41.0,16.0
405.0,40.0,434.0,2.0,48.0,9.0
377.0,32.0,385.0,1.0,43.0,14.0
446.0,19.0,405.0,0.0,22.0,77.0
468.0,35.0,482.0,2.0,39.0,8.0
481.0,37.0,497.0,3.0,49.0,6.0
488.0,22.0,514.0,0.0,26.0,12.0
467.0,27.0,486.0,1.0,32.0,5.0
455.0,29.0,461.0,0.0,34.0,15.0
460.0,24.0,459.0,0.0,27.0,6.0
417.0,32.0,405.0,2.0,36.0,19.0
403.0,22.0,415.0,1.0,25.0,4.0
384.0,22.0,382.0,0.0,26.0,7.0
464.0,42.0,382.0,3.0,44.0,80.0
