graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
204,569.7280052797124,0.9722405115213976,1,0,22,123,22,123,22,123,22,123,22,123,22,123,22,123,-167,3,8,256,0,-349
205,531.6794146852029,0.9715746169706879,0,0,28,112,28,112,28,112,28,112,28,112,28,112,28,112,-159,-3,7,232,0,-332
206,511.541787149398,0.97446916698672,1,1,30,96,30,96,30,96,30,96,30,96,30,96,30,96,-158,-15,11,228,0,-337
207,522.8594457404399,0.9710132808624614,0,0,32,107,32,107,32,107,32,107,32,107,32,107,32,107,-156,-10,11,225,0,-333
208,510.1117524621443,0.9703516983412983,0,0,29,99,29,99,29,99,29,99,29,99,29,99,29,99,-153,-9,7,225,0,-334
209,540.9972273496418,0.9693061471551373,1,1,34,109,34,109,34,109,34,109,34,109,34,109,34,109,-152,-3,9,239,0,-348
210,577.8858018674624,0.9705461249359233,1,1,50,101,50,101,50,101,50,101,50,101,50,101,50,101,-169,-25,13,241,0,-397
211,585.6381135137979,0.9733819448682421,1,1,30,102,30,102,30,102,30,102,30,102,30,102,30,102,-197,-28,9,267,0,-391
212,587.5244675756065,0.9738002181410685,1,1,27,110,27,110,27,110,27,110,27,110,27,110,27,110,-200,-26,9,265,0,-380
213,598.2984205227355,0.9740628548451628,1,1,29,110,29,110,29,110,29,110,29,110,29,110,29,110,-209,-35,10,268,0,-388
214,599.8149714703693,0.9746037354058074,1,1,35,106,35,106,35,106,35,106,35,106,35,106,35,106,-209,-38,11,264,0,-397
215,621.8440318922422,0.9738218799196328,1,1,35,114,35,114,35,114,35,114,35,114,35,114,35,114,-208,-34,15,283,0,-403
216,628.7360336421001,0.9746651402543043,1,1,32,114,32,114,32,114,32,114,32,114,32,114,32,114,-224,-46,14,284,0,-405
217,637.680954710112,0.9734781586045356,0,0,39,120,39,120,39,120,39,120,39,120,39,120,39,120,-220,-46,11,272,0,-413
218,617.641481767538,0.9754427621081482,1,1,30,113,30,113,30,113,30,113,30,113,30,113,30,113,-227,-54,8,267,0,-400
219,644.2817706562867,0.9753149167891971,1,1,19,120,19,120,19,120,19,120,19,120,19,120,19,120,-252,-59,3,287,0,-403
220,723.6387220153438,0.970641987286907,0,1,41,146,41,146,41,146,41,146,41,146,41,146,41,146,-235,-37,20,324,0,-448
221,719.2106784524268,0.9736160003303037,1,1,46,118,46,118,46,118,46,118,46,118,46,118,46,118,-271,-83,17,326,0,-467
