graph_num,l2_norm,cosine_similarity,g/s_pred_label,g/s_true_label,node_diff_1,edge_diff_1,node_diff_2,edge_diff_2,node_diff_3,edge_diff_3,node_diff_4,edge_diff_4,node_diff_5,edge_diff_5,node_diff_6,edge_diff_6,node_diff_7,edge_diff_7,node_diff_8,edge_diff_8,node_diff_9,edge_diff_9,node_diff_10,edge_diff_10
213,409.57416910737913,0.9793177822337314,0,0,26,40,26,40,26,40,26,40,26,40,26,40,26,40,11,178,11,178,0,-297
214,412.56272250410603,0.9804301519769256,1,1,25,31,25,31,25,31,25,31,25,31,25,31,25,31,16,175,16,175,0,-312
215,457.768500445367,0.9780618794795948,1,1,29,28,29,28,29,28,29,28,29,28,29,28,29,28,12,202,12,202,0,-341
216,479.6665508454806,0.9780367843740531,1,1,38,24,38,24,38,24,38,24,38,24,38,24,38,24,8,216,8,216,0,-350
217,594.7024466067044,0.9731258184719082,1,1,61,28,61,28,61,28,61,28,61,28,61,28,61,28,22,256,22,256,0,-436
218,703.0597414160478,0.9747689595510096,1,1,63,26,63,26,63,26,63,26,63,26,63,26,63,26,24,305,24,305,0,-524
219,727.9670322205533,0.9764385445540475,1,1,46,37,46,37,46,37,46,37,46,37,46,37,46,37,21,343,21,343,0,-519
220,752.0192816676977,0.9759771381831143,1,1,28,58,28,58,28,58,28,58,28,58,28,58,28,58,18,372,18,372,0,-509
221,746.1414075093273,0.9782171358977618,1,1,46,37,46,37,46,37,46,37,46,37,46,37,46,37,18,360,18,360,0,-522
222,840.6765132915276,0.9772400444138116,1,1,65,73,65,73,65,73,65,73,65,73,65,73,65,73,22,371,22,371,0,-603
223,988.7967435221457,0.9740115226565613,1,1,77,120,77,120,77,120,77,120,77,120,77,120,77,120,27,423,27,423,0,-690
224,1044.8119448015514,0.9731750941232844,1,1,73,157,73,157,73,157,73,157,73,157,73,157,73,157,23,442,23,442,0,-700
225,1148.340977236291,0.9698169322729742,1,1,79,199,79,199,79,199,79,199,79,199,79,199,79,199,22,470,22,470,0,-745
226,1750.1137105914004,0.965825417902219,1,1,151,308,151,308,151,308,151,308,151,308,151,308,151,308,29,560,29,560,0,-1269
227,2284.7767943499425,0.9610422228519617,1,1,98,488,98,488,98,488,98,488,98,488,98,488,98,488,20,882,20,882,0,-1389
228,3404.4175713328705,0.9613079807463264,1,1,202,718,202,718,202,718,202,718,202,718,202,718,202,718,35,1076,35,1076,0,-2319
229,3700.4906431445006,0.9584239487696302,1,1,78,768,78,768,78,768,78,768,78,768,78,768,78,768,34,1571,34,1571,0,-2141
